user,trip,overspeed
dMoIK417QXN1KpAfzQOTESp51vR2,1598911967138 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1598913030511 ,13
dMoIK417QXN1KpAfzQOTESp51vR2,1598949924551 ,30
dMoIK417QXN1KpAfzQOTESp51vR2,1598962149687 ,5
dMoIK417QXN1KpAfzQOTESp51vR2,1598998597595 ,14
dMoIK417QXN1KpAfzQOTESp51vR2,1599008664548 ,19
dMoIK417QXN1KpAfzQOTESp51vR2,1599016934738 ,14
dMoIK417QXN1KpAfzQOTESp51vR2,1599028529671 ,8
dMoIK417QXN1KpAfzQOTESp51vR2,1599041838620 ,28
dMoIK417QXN1KpAfzQOTESp51vR2,1599048502246 ,2
dMoIK417QXN1KpAfzQOTESp51vR2,1599085586459 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1599096625864 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1599106620330 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1599112834088 ,31
dMoIK417QXN1KpAfzQOTESp51vR2,1599131887864 ,46
dMoIK417QXN1KpAfzQOTESp51vR2,1599172296460 ,22
dMoIK417QXN1KpAfzQOTESp51vR2,1599191799822 ,28
dMoIK417QXN1KpAfzQOTESp51vR2,1599197861872 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1599204774409 ,33
dMoIK417QXN1KpAfzQOTESp51vR2,1599219659253 ,27
dMoIK417QXN1KpAfzQOTESp51vR2,1599273319831 ,8
dMoIK417QXN1KpAfzQOTESp51vR2,1599289136509 ,3
dMoIK417QXN1KpAfzQOTESp51vR2,1599430683081 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1599452380946 ,29
dMoIK417QXN1KpAfzQOTESp51vR2,1599459182485 ,17
dMoIK417QXN1KpAfzQOTESp51vR2,1599472586414 ,29
dMoIK417QXN1KpAfzQOTESp51vR2,1599516765433 ,25
dMoIK417QXN1KpAfzQOTESp51vR2,1599603856758 ,19
dMoIK417QXN1KpAfzQOTESp51vR2,1599617978745 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1599623844552 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1599641845130 ,30
dMoIK417QXN1KpAfzQOTESp51vR2,1599653403176 ,8
dMoIK417QXN1KpAfzQOTESp51vR2,1599690528527 ,24
dMoIK417QXN1KpAfzQOTESp51vR2,1599711048190 ,25
dMoIK417QXN1KpAfzQOTESp51vR2,1599717349707 ,13
dMoIK417QXN1KpAfzQOTESp51vR2,1599740416349 ,40
dMoIK417QXN1KpAfzQOTESp51vR2,1599775406702 ,22
dMoIK417QXN1KpAfzQOTESp51vR2,1599789508082 ,6
dMoIK417QXN1KpAfzQOTESp51vR2,1599797284183 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1599825354673 ,3
dMoIK417QXN1KpAfzQOTESp51vR2,1600035222067 ,21
dMoIK417QXN1KpAfzQOTESp51vR2,1600074380878 ,6
dMoIK417QXN1KpAfzQOTESp51vR2,1600083430402 ,6
dMoIK417QXN1KpAfzQOTESp51vR2,1600122726765 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1600159460070 ,2
dMoIK417QXN1KpAfzQOTESp51vR2,1600163794312 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1600169583933 ,32
dMoIK417QXN1KpAfzQOTESp51vR2,1600207935135 ,27
dMoIK417QXN1KpAfzQOTESp51vR2,1600217823035 ,47
dMoIK417QXN1KpAfzQOTESp51vR2,1600230649760 ,4
dMoIK417QXN1KpAfzQOTESp51vR2,1600235633826 ,7
dMoIK417QXN1KpAfzQOTESp51vR2,1600258436543 ,6
dMoIK417QXN1KpAfzQOTESp51vR2,1600295689299 ,27
dMoIK417QXN1KpAfzQOTESp51vR2,1600341322749 ,37
dMoIK417QXN1KpAfzQOTESp51vR2,1600381516317 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1600400679809 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1600408262425 ,24
dMoIK417QXN1KpAfzQOTESp51vR2,1600417311718 ,24
dMoIK417QXN1KpAfzQOTESp51vR2,1600430599363 ,9
dMoIK417QXN1KpAfzQOTESp51vR2,1600475868626 ,34
dMoIK417QXN1KpAfzQOTESp51vR2,1600484964957 ,6
dMoIK417QXN1KpAfzQOTESp51vR2,1600582418699 ,60
dMoIK417QXN1KpAfzQOTESp51vR2,1600592819580 ,5
dMoIK417QXN1KpAfzQOTESp51vR2,1600643008156 ,62
dMoIK417QXN1KpAfzQOTESp51vR2,1600664726838 ,61
dMoIK417QXN1KpAfzQOTESp51vR2,1600679130446 ,44
dMoIK417QXN1KpAfzQOTESp51vR2,1600688669997 ,5
dMoIK417QXN1KpAfzQOTESp51vR2,1600726905342 ,20
dMoIK417QXN1KpAfzQOTESp51vR2,1600758315117 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1600768237755 ,2
dMoIK417QXN1KpAfzQOTESp51vR2,1600772611871 ,53
dMoIK417QXN1KpAfzQOTESp51vR2,1600814236223 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1600829892236 ,22
dMoIK417QXN1KpAfzQOTESp51vR2,1600836280190 ,14
dMoIK417QXN1KpAfzQOTESp51vR2,1600849945966 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1600867502948 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1600899419315 ,20
dMoIK417QXN1KpAfzQOTESp51vR2,1600949341353 ,36
dMoIK417QXN1KpAfzQOTESp51vR2,1600987437838 ,23
dMoIK417QXN1KpAfzQOTESp51vR2,1600998847276 ,27
dMoIK417QXN1KpAfzQOTESp51vR2,1601015446643 ,8
dMoIK417QXN1KpAfzQOTESp51vR2,1601020904387 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1601034361434 ,6
dMoIK417QXN1KpAfzQOTESp51vR2,1601082741424 ,69
dMoIK417QXN1KpAfzQOTESp51vR2,1601124576354 ,78
dMoIK417QXN1KpAfzQOTESp51vR2,1601245225800 ,31
dMoIK417QXN1KpAfzQOTESp51vR2,1601258166117 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1601266248680 ,5
dMoIK417QXN1KpAfzQOTESp51vR2,1601294513904 ,37
dMoIK417QXN1KpAfzQOTESp51vR2,1601332416368 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1601341975010 ,10
dMoIK417QXN1KpAfzQOTESp51vR2,1601350669519 ,9
dMoIK417QXN1KpAfzQOTESp51vR2,1601441884843 ,100
dMoIK417QXN1KpAfzQOTESp51vR2,1601938130739 ,24
dMoIK417QXN1KpAfzQOTESp51vR2,1601949622777 ,28
dMoIK417QXN1KpAfzQOTESp51vR2,1601958367152 ,36
dMoIK417QXN1KpAfzQOTESp51vR2,1601964111465 ,11
dMoIK417QXN1KpAfzQOTESp51vR2,1601968835351 ,12
dMoIK417QXN1KpAfzQOTESp51vR2,1601985429168 ,30
dMoIK417QXN1KpAfzQOTESp51vR2,1602023709185 ,29
dMoIK417QXN1KpAfzQOTESp51vR2,1602031548491 ,13
dMoIK417QXN1KpAfzQOTESp51vR2,1602049329403 ,20
dMoIK417QXN1KpAfzQOTESp51vR2,1602056568633 ,29
dMoIK417QXN1KpAfzQOTESp51vR2,1602076226063 ,17
dMoIK417QXN1KpAfzQOTESp51vR2,1602108707791 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1602132367255 ,22
dMoIK417QXN1KpAfzQOTESp51vR2,1602139646198 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1602492139756 ,32
dMoIK417QXN1KpAfzQOTESp51vR2,1602506092898 ,3
dMoIK417QXN1KpAfzQOTESp51vR2,1602540270548 ,22
dMoIK417QXN1KpAfzQOTESp51vR2,1602596021255 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1602628124096 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1602638814632 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1602650292504 ,25
dMoIK417QXN1KpAfzQOTESp51vR2,1602658200052 ,55
dMoIK417QXN1KpAfzQOTESp51vR2,1602677598120 ,2
dMoIK417QXN1KpAfzQOTESp51vR2,1602714612685 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1602726602906 ,4
dMoIK417QXN1KpAfzQOTESp51vR2,1602738776895 ,0
dMoIK417QXN1KpAfzQOTESp51vR2,1602762644717 ,36
dMoIK417QXN1KpAfzQOTESp51vR2,1602800174208 ,26
dMoIK417QXN1KpAfzQOTESp51vR2,1602841880281 ,30
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598225851029 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598239784569 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598259889496 ,36
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598275185561 ,9
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598310104526 ,29
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598348727102 ,33
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598398058828 ,38
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598426739070 ,97
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598485207577 ,31
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598518077689 ,30
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598578900123 ,22
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598584528809 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598665898842 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598668521210 ,25
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598830516866 ,44
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598864909240 ,31
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598872308644 ,35
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598916810582 ,29
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1598951449118 ,29
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599003953640 ,32
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599024131175 ,9
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599026391770 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599030742720 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599033102965 ,45
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599133579985 ,111
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599172858748 ,38
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599209598190 ,32
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599265247546 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599278224363 ,8
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599283824293 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599290278288 ,8
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599435592007 ,29
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599471488580 ,18
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599534724242 ,85
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599540702127 ,149
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599575240691 ,7
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599610285651 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599624768461 ,21
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599637667691 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599648939046 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599650643804 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599696604057 ,1
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599721617547 ,120
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599783269998 ,2
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599795713129 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599801493658 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599808158600 ,9
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599874038616 ,2
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599881510195 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599887825084 ,2
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599901204395 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599966485138 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1599971969658 ,2
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600038750505 ,30
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600074499898 ,30
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600126424724 ,40
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600236983368 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600246281579 ,30
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600298800277 ,29
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600313286402 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600333936273 ,29
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600385781254 ,43
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600408907861 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600411117082 ,34
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600431085114 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600434130900 ,10
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600437751020 ,14
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600442583393 ,7
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600506548957 ,7
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600511791986 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600646251968 ,33
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600679107515 ,28
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600730771853 ,36
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600765395568 ,27
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600817332958 ,26
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600849913825 ,13
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600864846863 ,61
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600956195620 ,71
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1600988559287 ,40
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601006288915 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601024796396 ,21
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601091061328 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601099196269 ,2
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601249166840 ,27
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601288730379 ,18
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601336592606 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601338236121 ,10
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601348351709 ,7
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601351416835 ,161
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601378267546 ,8
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601441576380 ,12
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601446590390 ,2
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601453910910 ,5
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601455622703 ,1
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601467954128 ,13
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601605165478 ,20
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601614907172 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601621921160 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601625603596 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601627597329 ,159
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601691758748 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601703637485 ,9
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601796137228 ,14
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601875538076 ,5
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601880193976 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601941808340 ,19
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601964237996 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1601974957300 ,18
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602028232275 ,34
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602052000002 ,5
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602063280240 ,31
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602112868675 ,34
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602147400119 ,28
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602214751097 ,6
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602217846411 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602231526758 ,9
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602240729903 ,12
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602300992351 ,4
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602303437553 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602310188059 ,10
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602458223546 ,16
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602493094418 ,31
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602547437931 ,31
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602580263534 ,39
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602632243200 ,35
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602666407983 ,27
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602715438902 ,45
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602751958728 ,27
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602762871275 ,15
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602765978804 ,0
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602772756993 ,2
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602802521300 ,34
dYkRw8tsbKPHwsno0TAY0Zdw1by2,1602837211196 ,19
dezjZLT7zxUPjl5nks7LWDnjPsD2,1597897290887 ,0
dezjZLT7zxUPjl5nks7LWDnjPsD2,1597912957818 ,25
dezjZLT7zxUPjl5nks7LWDnjPsD2,1597961446514 ,41
dezjZLT7zxUPjl5nks7LWDnjPsD2,1597981176288 ,0
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598014541746 ,51
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598050864963 ,4
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598054266204 ,8
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598060907869 ,30
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598070656773 ,25
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598164801025 ,8
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598220717061 ,32
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598241007234 ,0
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598261404020 ,0
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598267263502 ,39
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598307458485 ,33
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598327285239 ,0
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598355702658 ,2
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598357884829 ,22
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598826200150 ,35
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598837237013 ,3
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598841843385 ,0
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598846318795 ,0
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598864919634 ,32
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598912762955 ,39
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598932235914 ,2
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598939714667 ,32
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598944264425 ,19
dezjZLT7zxUPjl5nks7LWDnjPsD2,1598948133352 ,0
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1597997255568 ,53
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598224057195 ,65
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598255703921 ,38
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598309706434 ,71
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598341959446 ,47
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598396764362 ,60
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598429960959 ,51
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598482533744 ,54
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598514781786 ,46
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598569542122 ,67
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598611706739 ,39
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598616350130 ,2
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598828489214 ,71
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598860305754 ,51
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598914996413 ,62
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1598946989700 ,49
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599000973366 ,43
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599035218751 ,46
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599087800485 ,74
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599124355401 ,41
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599174364599 ,65
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599208836977 ,18
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599212660006 ,35
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599434171445 ,67
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599465533805 ,57
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599520095889 ,47
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599551746870 ,38
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599607975829 ,62
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599638399255 ,52
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599692687067 ,65
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599724838544 ,39
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599778852072 ,57
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599813784224 ,12
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1599817989735 ,39
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600038190172 ,67
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600072134937 ,44
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600124923877 ,72
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600161545928 ,38
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600211215561 ,49
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600243080648 ,0
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600246787924 ,47
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600297084455 ,38
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600329315784 ,37
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600383541504 ,43
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600415791132 ,55
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600643645839 ,63
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600677990367 ,50
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600729203901 ,57
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600761457755 ,34
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600815846193 ,67
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600849132116 ,30
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600902744362 ,57
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600934211556 ,37
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1600988524416 ,56
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601020950177 ,27
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601248203851 ,56
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601280197403 ,33
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601334295855 ,85
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601370888042 ,4
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601374968765 ,23
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601852923121 ,67
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601885457145 ,32
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601937036652 ,64
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1601970993212 ,47
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602025403312 ,64
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602058594024 ,13
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602111817845 ,72
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602147662695 ,43
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602457119697 ,61
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602493264565 ,2
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602495546416 ,25
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602544344709 ,78
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602575863368 ,42
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602630141007 ,57
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602663354509 ,49
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602716805498 ,61
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602750831490 ,47
e0ZuHBxjDjMgow4oHx2Wp5q8orC3,1602802911904 ,65
eFFoibaThDaLL3iUTJWGQQY8mqp1,1596766721928 ,0
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1597837745257 ,0
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1597875777447 ,22
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1597921832760 ,29
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1597962292598 ,14
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598008911285 ,25
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598049138173 ,33
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598083506151 ,20
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598353672798 ,31
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598394211654 ,16
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598429416971 ,24
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598480417353 ,21
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598526572317 ,30
eR3J0GYGpUVZ5eL5WTNkZbH7mIK2,1598567284349 ,15
