overspeed,accel,decel,stop,start,cluster,score
359,157,0,0,157,57,90
6,811,258,36,368,73,72
42,461,54,0,298,16,82
357,95,0,0,63,90,95
756,94,62,0,31,24,81
830,201,0,0,0,24,81
2,539,0,0,359,16,82
156,243,121,24,97,15,93
125,379,25,0,75,43,96
255,224,128,0,64,15,93
700,125,31,0,94,75,91
543,224,32,0,32,17,80
769,219,62,0,31,4,76
600,160,0,0,64,75,91
765,256,64,32,96,4,76
382,451,210,30,270,98,79
74,883,110,0,441,73,72
279,262,47,0,190,15,93
556,192,0,0,0,75,91
321,252,94,0,126,57,90
635,256,32,32,64,4,76
644,94,126,0,126,75,91
661,32,32,0,96,75,91
566,100,0,0,166,75,91
580,146,36,0,36,75,91
452,156,0,0,94,57,90
663,191,95,0,0,17,80
746,94,31,0,94,24,81
430,160,32,0,32,57,90
620,94,94,0,94,75,91
535,129,64,0,97,75,91
409,192,32,0,64,57,90
672,283,94,0,63,4,76
569,224,32,0,96,17,80
743,188,94,0,62,4,76
490,288,32,0,32,57,90
744,173,115,0,115,4,76
729,316,170,0,121,4,76
555,348,116,0,69,17,80
250,90,0,0,60,19,98
440,400,40,0,0,99,78
277,767,118,0,590,34,68
250,253,0,0,84,15,93
1,163,81,0,81,0,99
308,188,62,0,94,15,93
642,224,128,0,32,17,80
39,283,170,56,340,45,94
659,192,0,0,64,75,91
568,155,0,0,0,75,91
493,160,0,0,32,75,91
623,156,31,0,0,75,91
714,221,110,11,55,4,76
534,156,31,0,15,75,91
129,149,42,0,42,0,99
871,82,61,0,20,24,81
575,261,112,0,0,17,80
336,210,105,0,35,57,90
245,76,38,0,0,19,98
63,167,41,0,83,0,99
238,189,37,0,0,15,93
236,351,248,62,227,98,79
139,217,72,72,0,15,93
60,122,40,122,162,0,99
480,42,85,0,85,75,91
75,314,0,34,69,43,96
571,188,113,0,75,17,80
177,490,0,54,109,7,88
207,87,87,0,116,19,98
560,150,225,37,0,17,80
0,2368,78,0,473,18,25
9,691,599,92,1059,97,41
7,1948,683,139,847,12,14
0,1536,164,54,548,48,45
10,1865,262,29,816,76,26
0,1669,790,87,1669,64,10
0,1023,60,0,662,74,56
32,1055,490,75,1093,97,41
69,1219,714,252,1555,93,24
58,950,691,0,604,86,40
9,695,509,46,741,97,41
0,1889,349,0,1364,12,14
0,2015,183,91,1099,76,26
1,730,417,52,991,97,41
0,2007,286,0,1204,76,26
15,1493,397,111,826,33,38
0,898,539,119,1197,93,24
0,1832,422,281,1080,12,14
4,1630,689,0,815,14,21
0,1494,254,127,1080,33,38
2,736,163,81,491,34,68
10,1347,511,185,418,22,48
0,1067,915,228,1296,93,24
32,1459,519,129,1135,33,38
0,5920,870,0,1044,29,1
311,1568,231,71,481,48,45
78,1323,248,0,744,48,45
203,1511,111,0,447,48,45
161,600,75,150,375,16,82
160,426,142,0,213,25,87
790,501,250,0,125,42,67
113,1328,166,83,747,48,45
628,1441,282,14,664,49,29
1706,998,193,32,563,51,34
573,650,520,65,390,61,60
107,2575,404,147,956,69,12
111,1746,623,166,956,12,14
598,1016,435,48,532,27,39
728,605,216,21,43,46,58
1212,289,103,0,62,65,74
32,1708,53,53,267,63,53
1567,836,113,32,211,51,34
88,2703,457,41,706,69,12
473,482,241,0,200,99,78
997,945,348,49,323,47,35
459,376,62,0,376,98,79
597,884,0,0,189,21,65
3635,299,141,17,70,8,11
252,1062,141,0,141,10,70
410,439,87,21,65,99,78
284,1082,360,60,360,95,50
178,1862,401,73,693,76,26
701,688,0,0,62,46,58
173,2491,586,219,952,69,12
144,561,14,14,154,59,92
1566,181,36,0,72,54,54
608,1157,204,34,136,1,52
140,2045,272,45,818,76,26
1273,169,84,0,84,77,64
41,2169,368,122,982,76,26
396,887,118,0,118,21,65
99,2037,306,83,697,76,26
115,1292,0,0,344,40,63
65,1647,282,0,470,48,45
176,1910,498,207,830,12,14
46,2577,540,0,748,69,12
144,2193,331,82,1034,76,26
7,1975,169,0,649,76,26
802,850,202,20,384,46,58
251,2546,806,42,1103,26,8
258,1542,385,85,642,48,45
2231,107,38,2,25,88,42
235,629,256,0,139,84,75
10,870,308,0,168,36,69
2,2013,604,0,134,78,37
152,792,220,0,308,73,72
119,48,12,0,0,19,98
2221,113,22,0,22,88,42
220,2504,424,127,551,69,12
150,2654,184,36,516,18,25
391,1162,452,129,710,86,40
219,1350,286,0,736,48,45
402,2031,458,65,589,82,15
891,939,201,33,335,47,35
779,752,57,0,115,46,58
213,3287,811,85,896,53,7
105,1355,356,142,570,48,45
57,598,54,0,81,59,92
2643,535,149,15,63,11,27
130,755,120,60,332,73,72
1435,274,48,0,0,2,51
169,732,73,0,73,58,85
1499,431,121,13,26,2,51
427,644,169,11,33,99,78
2760,103,12,0,12,11,27
1076,99,14,14,56,65,74
3189,256,69,0,23,72,20
655,417,25,0,0,4,76
1067,739,199,24,8,79,44
112,1467,314,0,209,3,47
351,1428,238,59,297,1,52
87,1174,78,0,78,40,63
209,899,163,27,245,94,62
757,271,49,0,49,4,76
249,947,189,0,31,10,70
196,1000,0,0,181,10,70
192,2175,1196,0,543,52,19
129,388,0,0,38,7,88
215,953,326,27,245,94,62
326,695,77,0,386,66,59
176,804,195,0,65,58,85
207,645,0,0,0,58,85
231,787,112,0,112,58,85
317,1435,591,0,253,56,36
70,1752,519,194,519,37,30
155,998,316,97,170,50,57
75,1034,197,0,49,10,70
16,1467,407,27,271,3,47
207,1068,314,0,251,95,50
272,917,367,0,183,94,62
301,834,135,0,90,94,62
266,511,22,0,66,7,88
158,633,211,0,105,20,86
427,1124,348,0,133,95,50
11,1024,274,0,199,10,70
36,113,0,0,0,0,99
30,0,0,0,0,30,100
27,0,0,0,37,30,100
21,0,0,0,0,30,100
47,0,0,0,0,30,100
0,0,0,0,0,30,100
43,0,0,0,0,30,100
278,0,0,0,0,90,95
434,0,0,0,0,90,95
322,8,0,0,0,90,95
456,12,0,0,0,90,95
90,0,0,0,0,30,100
28,0,0,0,0,30,100
23,0,0,0,0,30,100
41,0,0,0,0,30,100
23,0,0,0,0,30,100
329,0,41,0,0,90,95
47,0,0,0,0,30,100
57,39,0,0,0,30,100
32,0,0,0,0,30,100
96,37,0,37,37,30,100
72,0,37,0,0,30,100
38,0,0,0,43,30,100
29,0,0,0,0,30,100
24,0,0,0,0,30,100
67,0,0,0,0,30,100
61,0,0,0,0,30,100
34,0,0,0,0,30,100
19,0,0,0,0,30,100
37,0,0,0,0,30,100
2,0,0,0,0,30,100
0,0,0,0,0,30,100
34,0,0,0,0,30,100
11,0,0,0,0,30,100
26,0,0,0,0,30,100
95,0,0,0,0,30,100
63,0,0,0,0,30,100
88,0,0,0,0,30,100
77,0,0,0,0,30,100
24,0,0,0,0,30,100
21,0,0,0,0,30,100
37,37,0,0,0,30,100
69,78,39,0,0,30,100
23,37,0,0,0,30,100
27,0,0,0,0,30,100
25,0,0,0,0,30,100
21,0,0,0,0,30,100
43,37,37,0,0,30,100
38,0,0,0,0,30,100
82,41,0,0,0,30,100
30,0,0,0,0,30,100
21,37,0,0,0,30,100
212,27,27,27,0,19,98
23,0,0,0,38,30,100
37,0,0,0,0,30,100
34,0,37,0,0,30,100
27,0,60,0,0,30,100
130,0,0,0,0,19,98
17,0,37,0,0,30,100
658,0,8,0,0,75,91
114,10,0,0,0,30,100
32,0,0,0,0,30,100
38,0,0,0,0,30,100
43,0,0,0,0,30,100
11,0,0,0,0,30,100
40,37,0,0,0,30,100
16,0,0,0,0,30,100
58,0,0,0,0,30,100
40,0,0,0,0,30,100
312,0,0,0,0,90,95
280,46,0,0,46,90,95
19,0,0,0,0,30,100
61,0,0,0,0,30,100
34,37,0,0,0,30,100
3,2223,698,63,1143,12,14
290,290,264,0,211,98,79
7,497,355,0,142,20,86
159,527,301,37,112,20,86
93,188,70,23,94,0,99
121,1962,1226,245,1062,6,9
162,447,186,0,111,25,87
186,769,384,96,160,94,62
66,1393,836,209,1323,14,21
0,881,400,80,400,96,55
43,2205,630,315,1512,64,10
1811,174,101,29,87,54,54
783,346,111,49,123,4,76
49,42,169,42,42,35,97
473,102,51,5,17,75,91
139,356,129,161,388,62,77
103,492,131,32,98,59,92
258,1125,204,0,68,10,70
145,640,121,0,152,58,85
105,2352,980,0,784,6,9
50,1072,357,102,561,22,48
204,126,105,42,84,15,93
255,207,41,20,41,15,93
79,516,193,0,129,20,86
60,466,359,35,107,41,84
3,533,467,0,133,5,73
128,559,50,0,152,59,92
13,1744,872,290,996,14,21
100,1405,332,36,591,48,45
366,1064,286,40,368,95,50
220,263,43,0,43,15,93
121,360,77,0,103,43,96
0,429,95,0,119,59,92
109,295,32,32,164,43,96
164,714,178,89,178,84,75
1,1085,0,0,394,74,56
13,488,130,0,293,16,82
6,982,687,196,294,80,49
2,391,293,293,97,25,87
230,721,138,110,277,84,75
125,403,73,0,73,7,88
4,925,427,142,142,50,57
5,572,71,0,143,59,92
114,470,156,52,52,20,86
49,601,240,120,300,5,73
76,1270,672,224,523,85,33
272,1119,1492,298,522,31,32
53,1585,648,216,216,56,36
33,2166,590,147,443,18,25
362,918,174,43,174,21,65
531,353,50,0,100,17,80
310,174,174,0,43,60,89
1005,1346,696,139,139,23,28
212,439,87,0,0,7,88
499,556,417,0,139,61,60
102,699,218,0,131,58,85
467,558,139,0,46,99,78
236,550,211,42,211,84,75
1105,90,113,22,113,65,74
494,722,337,96,48,46,58
349,325,139,0,46,67,83
301,604,279,0,46,84,75
23,480,174,43,43,20,86
467,270,315,90,270,28,71
70,225,225,45,45,35,97
361,651,418,0,325,66,59
127,479,174,0,87,20,86
297,232,232,46,46,60,89
35,131,131,0,0,35,97
395,464,232,46,139,99,78
254,611,174,0,130,84,75
566,842,210,35,280,21,65
96,587,45,0,135,59,92
187,510,417,46,324,5,73
651,41,41,41,83,75,91
255,506,63,31,31,7,88
185,923,125,0,83,10,70
411,177,88,0,44,57,90
474,278,0,46,46,57,90
102,175,219,43,43,35,97
308,417,417,46,185,28,71
333,829,349,43,174,94,62
356,900,195,39,195,21,65
489,125,41,41,0,75,91
784,209,167,0,83,4,76
3279,157,19,0,13,72,20
698,97,129,0,32,75,91
45,428,0,0,160,59,92
48,912,405,50,354,96,55
211,262,71,0,95,15,93
58,432,66,0,66,59,92
89,363,198,33,99,25,87
792,428,114,57,28,4,76
141,66,0,0,33,19,98
115,495,231,0,66,20,86
45,99,0,0,66,0,99
118,191,0,0,0,0,99
32,396,198,33,66,25,87
121,445,296,0,148,20,86
25,262,0,0,65,43,96
282,491,65,32,65,7,88
494,428,32,0,32,99,78
279,489,250,23,155,84,75
110,66,0,0,165,19,98
102,560,263,32,32,20,86
57,206,124,0,82,35,97
287,407,222,0,111,67,83
95,564,141,141,470,34,68
138,300,150,100,150,25,87
14,515,463,103,360,83,66
168,576,258,39,139,20,86
25,267,167,0,33,43,96
128,362,32,0,131,43,96
56,132,0,0,0,0,99
223,244,97,0,97,15,93
47,396,165,0,33,25,87
53,218,43,0,130,0,99
76,66,0,0,165,30,100
29,331,33,33,0,43,96
163,283,47,47,283,45,94
105,298,198,99,132,25,87
220,164,0,0,65,15,93
87,617,444,24,296,5,73
139,238,286,0,143,25,87
178,96,32,0,32,19,98
129,199,66,0,0,0,99
133,278,104,104,104,25,87
83,199,66,0,0,0,99
209,588,106,53,213,84,75
782,325,0,0,162,4,76
326,481,192,48,96,67,83
582,384,0,0,54,4,76
211,282,376,94,94,41,84
847,227,113,0,113,4,76
1189,363,290,0,109,71,43
18,1460,584,97,486,85,33
29,1637,385,96,288,3,47
565,109,109,0,273,17,80
328,149,49,49,99,90,95
34,677,193,0,290,16,82
49,921,276,0,92,10,70
30,1313,375,0,93,40,63
420,325,108,108,54,57,90
380,249,0,0,0,57,90
25,827,459,91,183,36,69
733,272,54,54,0,4,76
391,313,104,0,52,57,90
916,54,0,0,54,24,81
141,521,217,0,130,20,86
270,164,0,0,54,15,93
595,434,48,0,96,99,78
38,1196,92,0,0,40,63
648,422,158,52,105,42,67
508,646,258,0,0,46,58
840,436,54,0,163,4,76
591,191,191,0,63,17,80
181,91,91,0,0,19,98
0,1464,390,97,488,48,45
493,272,218,54,0,17,80
202,291,48,0,0,15,93
82,783,370,41,123,36,69
122,232,154,0,154,25,87
237,641,306,83,55,84,75
91,577,123,0,206,16,82
491,151,91,0,0,75,91
14,1465,488,97,390,56,36
379,868,264,75,113,21,65
788,175,100,25,0,24,81
214,342,0,0,85,7,88
642,463,0,46,46,4,76
17,978,489,97,586,86,40
410,84,127,0,42,90,95
289,222,89,0,89,15,93
15,980,294,0,588,74,56
176,855,285,0,142,94,62
27,1259,581,290,581,85,33
68,774,677,193,871,97,41
102,280,320,40,160,41,84
90,492,229,65,229,5,73
160,514,171,57,57,20,86
71,237,237,0,59,35,97
374,447,126,11,68,99,78
664,293,97,0,73,4,76
223,626,296,65,65,84,75
335,369,113,28,85,67,83
810,408,120,40,80,4,76
151,285,171,57,171,25,87
35,710,118,0,59,58,85
121,741,399,0,57,36,69
61,413,59,0,59,43,96
113,684,171,57,57,58,85
103,568,398,56,56,20,86
472,1069,743,0,232,27,39
36,275,137,0,0,43,96
150,484,121,30,30,7,88
808,361,241,0,30,42,67
123,399,171,57,0,25,87
89,532,236,0,59,20,86
134,341,398,56,170,41,84
106,590,354,59,118,5,73
79,341,56,56,56,43,96
442,550,301,35,319,66,59
970,520,113,22,67,32,61
91,513,342,0,0,20,86
86,531,354,0,59,20,86
128,742,285,0,0,36,69
46,590,295,59,118,20,86
312,480,192,32,32,67,83
502,1419,567,94,425,49,29
498,549,458,61,183,61,60
44,942,538,134,269,50,57
142,518,194,0,0,20,86
933,337,173,32,41,32,61
89,377,125,0,314,45,94
13,295,59,0,59,43,96
192,562,249,62,249,5,73
17,768,59,0,177,58,85
664,144,144,28,259,17,80
36,402,0,0,201,43,96
323,1004,150,100,451,74,56
52,375,250,0,187,25,87
6,413,0,59,118,59,92
162,668,182,0,303,16,82
98,501,125,62,250,16,82
86,779,0,48,292,73,72
52,483,0,0,193,59,92
264,773,193,96,580,34,68
139,565,188,0,251,16,82
5,418,0,0,179,59,92
136,565,62,0,376,16,82
20,354,236,0,295,62,77
65,501,188,0,62,20,86
206,471,117,0,117,7,88
194,376,188,0,188,25,87
93,354,177,0,413,62,77
122,1276,94,47,283,40,63
184,738,217,43,434,73,72
14,376,251,62,188,25,87
56,800,106,0,266,73,72
65,255,0,0,319,45,94
79,447,255,0,575,62,77
39,471,117,58,117,59,92
77,481,0,0,137,59,92
89,761,0,0,117,58,85
146,188,62,62,501,45,94
53,827,118,0,413,73,72
26,537,48,97,293,16,82
100,924,308,0,693,97,41
198,313,0,0,250,45,94
25,718,59,59,239,16,82
23,376,188,0,376,62,77
60,516,334,30,364,5,73
2,352,0,0,352,45,94
34,727,48,96,581,34,68
497,319,70,0,70,17,80
320,602,278,92,185,84,75
35,376,125,0,251,45,94
17,469,0,58,176,59,92
72,690,188,0,188,58,85
660,135,0,27,27,75,91
22,152,0,0,0,0,99
162,0,0,0,0,19,98
806,92,0,0,30,24,81
17,0,0,0,170,30,100
924,79,0,0,0,24,81
7,140,70,0,0,0,99
107,111,0,0,55,0,99
99,54,0,0,0,30,100
0,175,87,87,87,0,99
24,613,76,0,0,59,92
248,388,77,0,0,7,88
2,68,0,68,0,30,100
515,92,0,0,30,75,91
551,18,0,37,56,75,91
462,21,0,0,0,90,95
377,57,0,0,0,90,95
1362,52,0,17,8,77,64
1180,150,0,25,50,65,74
755,13,0,13,13,24,81
56,0,0,0,0,30,100
627,0,0,0,13,75,91
849,54,0,0,27,24,81
53,166,55,110,110,0,99
100,56,0,56,112,30,100
650,29,0,0,0,75,91
57,375,83,0,333,45,94
264,72,36,0,217,90,95
188,181,0,0,145,15,93
127,190,152,0,190,35,97
660,110,221,0,184,17,80
533,75,112,0,262,17,80
773,181,109,0,109,4,76
549,36,0,0,293,75,91
61,334,74,0,371,45,94
257,109,0,0,109,19,98
156,220,146,0,146,15,93
44,223,186,0,111,35,97
169,37,187,0,261,35,97
58,214,107,0,375,45,94
262,181,145,0,217,60,89
67,218,72,0,545,62,77
320,108,72,0,326,98,79
36,370,148,0,185,25,87
106,293,0,0,183,45,94
225,470,180,0,144,67,83
291,180,36,0,72,15,93
100,293,183,0,293,45,94
263,363,165,0,297,98,79
7,163,0,0,408,45,94
217,399,108,36,508,62,77
142,480,73,36,406,16,82
41,978,195,0,684,74,56
1186,335,129,0,116,32,61
1330,530,470,45,303,71,43
473,180,65,16,65,57,90
313,508,277,0,416,66,59
350,594,54,0,0,99,78
471,428,267,53,107,28,71
496,478,350,0,127,28,71
51,472,283,94,236,5,73
426,406,121,0,142,99,78
282,505,89,29,89,7,88
30,478,191,0,382,62,77
87,1853,725,80,644,37,30
846,261,130,16,32,4,76
655,670,430,0,335,46,58
1329,142,119,23,71,77,64
2,1540,308,77,308,3,47
57,686,98,0,392,16,82
107,479,239,47,191,20,86
2,858,184,61,122,58,85
63,643,0,80,321,16,82
585,675,197,16,214,46,58
1026,748,299,14,269,79,44
9,894,417,0,477,96,55
96,634,0,0,444,16,82
825,379,63,0,126,4,76
175,418,272,54,345,62,77
612,262,131,0,52,17,80
1561,329,211,35,70,2,51
614,266,72,0,48,17,80
1047,477,406,53,141,71,43
434,176,106,0,141,57,90
1031,202,134,16,252,32,61
45,0,20,20,20,30,100
126,0,0,0,0,30,100
73,97,48,0,48,0,99
180,12,0,0,12,19,98
56,30,0,0,30,30,100
117,20,0,0,0,30,100
268,18,9,0,0,90,95
1084,3,3,0,19,65,74
286,26,7,3,23,90,95
42,33,0,0,16,30,100
41,0,0,0,61,30,100
15,56,0,0,0,30,100
80,0,0,0,21,30,100
0,0,0,0,0,30,100
367,26,0,0,0,90,95
1018,13,3,3,6,65,74
44,0,0,0,0,30,100
89,6,0,0,13,30,100
44,0,19,0,19,30,100
57,0,0,0,0,30,100
29,1414,314,196,235,3,47
224,1053,451,225,225,95,50
715,437,145,0,145,42,67
444,483,507,96,217,61,60
230,585,299,39,78,84,75
314,1101,314,235,157,95,50
703,1055,75,0,226,21,65
649,1581,828,225,376,91,23
1185,1416,439,0,146,23,28
363,829,468,36,72,94,62
186,992,354,0,0,50,57
86,744,528,120,144,36,69
337,416,468,26,52,28,71
284,963,328,0,187,94,62
1029,1065,199,133,99,47,35
383,552,624,72,168,61,60
251,1018,465,103,155,95,50
441,1248,104,104,260,1,52
430,786,357,71,119,94,62
1299,1662,558,104,174,23,28
157,479,311,47,71,20,86
899,585,370,19,78,79,44
172,1079,735,147,441,86,40
197,1439,399,159,159,3,47
533,957,538,59,299,27,39
1221,944,435,217,217,47,35
397,673,577,120,96,61,60
213,815,431,71,143,94,62
86,2941,1593,490,980,13,6
511,1129,698,107,215,27,39
636,456,336,48,168,42,67
382,651,334,70,87,84,75
626,850,453,170,283,21,65
396,431,386,45,181,28,71
53,311,143,47,143,25,87
275,263,287,95,119,60,89
303,477,437,79,79,61,60
330,1196,427,136,239,95,50
856,657,328,57,42,79,44
461,907,283,0,283,21,65
443,623,479,71,143,61,60
175,432,311,0,121,41,84
652,1689,1106,291,233,91,23
457,635,130,18,18,99,78
660,1431,904,226,301,91,23
502,1070,566,0,62,27,39
284,287,119,71,95,15,93
212,558,351,124,165,5,73
534,671,383,71,119,46,58
477,924,308,53,134,21,65
962,1709,534,53,320,23,28
368,573,430,95,191,61,60
318,695,327,81,204,94,62
714,1985,1233,107,321,39,13
349,789,715,172,222,80,49
194,916,468,61,142,50,57
229,904,425,53,425,96,55
572,599,623,71,143,61,60
436,979,344,39,198,21,65
346,468,108,0,144,99,78
225,1909,249,83,83,78,37
568,335,185,17,61,17,80
1030,682,287,33,60,79,44
528,1237,471,147,412,49,29
525,1410,738,134,335,91,23
205,837,454,71,167,94,62
75,502,335,47,167,5,73
291,1351,470,176,352,49,29
1119,498,232,66,66,32,61
68,964,562,80,80,50,57
402,928,261,71,237,21,65
337,590,340,22,45,84,75
209,282,241,40,60,67,83
945,2449,1360,0,272,39,13
258,407,383,47,143,41,84
451,558,324,38,155,61,60
60,287,161,17,53,25,87
1368,1438,791,35,395,23,28
357,695,431,95,143,61,60
67,1461,292,0,0,3,47
38,828,226,50,50,58,85
288,816,432,72,216,94,62
266,1083,625,24,144,44,46
314,1435,502,71,358,49,29
632,670,383,95,47,46,58
142,601,625,96,264,83,66
303,806,379,47,94,94,62
90,1248,234,117,234,40,63
1039,941,399,112,133,47,35
396,677,903,0,451,80,49
64,2658,822,253,316,68,18
998,504,180,144,252,32,61
536,913,384,48,72,21,65
360,947,577,54,164,95,50
584,1318,566,92,210,27,39
335,545,403,47,142,61,60
212,1795,598,119,658,37,30
583,1101,826,137,206,27,39
336,1983,915,76,305,52,19
529,1192,420,70,140,1,52
252,1584,981,150,75,81,31
312,777,311,155,311,94,62
1107,479,598,119,239,71,43
164,1101,550,71,167,44,46
684,1077,766,23,167,27,39
170,575,311,119,167,5,73
665,1508,447,0,111,23,28
122,1294,99,0,298,40,63
28,885,0,0,0,58,85
15,1188,99,0,0,40,63
5,1283,98,98,98,40,63
13,1281,98,98,98,40,63
120,1590,99,0,198,63,53
3,890,0,0,98,58,85
154,591,0,0,0,59,92
39,1190,99,0,99,40,63
126,966,96,0,386,73,72
154,1174,0,0,0,10,70
114,1086,0,0,98,10,70
149,1190,99,0,0,40,63
194,1064,193,0,0,10,70
98,1162,96,0,96,40,63
25,1186,98,0,0,40,63
52,3144,718,179,1796,9,4
17,2667,762,571,1428,26,8
135,3054,1078,539,1976,70,3
103,2355,925,168,2187,9,4
99,2696,718,0,2067,9,4
479,1667,1516,379,682,39,13
31,2946,1160,267,1071,26,8
52,3324,1163,332,1911,70,3
35,1973,755,167,251,78,37
141,2531,1356,542,1989,38,2
0,2615,980,490,1144,26,8
25,3092,545,272,1728,9,4
42,2585,861,689,2154,9,4
24,3391,1963,357,2410,38,2
180,2605,1158,193,772,6,9
57,2861,1788,804,2056,38,2
96,1937,941,442,996,12,14
284,977,391,139,530,96,55
433,721,233,116,233,21,65
3,2047,534,89,1602,64,10
288,1997,749,332,832,12,14
82,1626,813,271,1355,64,10
18,2763,624,445,2139,9,4
70,3680,359,269,987,53,7
71,3141,1346,448,1346,70,3
60,2710,410,0,1396,26,8
60,1614,986,358,1703,64,10
73,1512,517,119,835,33,38
272,1701,876,257,721,89,22
41,2450,735,571,1470,64,10
35,1801,900,450,2251,64,10
9,3443,901,573,1885,70,3
10,3076,904,542,2352,9,4
18,1972,1150,493,1397,64,10
88,2992,1632,544,2448,38,2
88,1848,568,355,924,12,14
20,2687,1254,806,2150,38,2
53,3025,453,302,1210,26,8
72,3370,842,758,1516,70,3
83,3507,1194,746,1567,70,3
18,3181,1090,545,1817,70,3
56,2420,582,403,582,69,12
123,0,0,0,0,30,100
144,0,0,0,0,19,98
70,0,0,0,0,30,100
234,0,0,0,0,19,98
100,0,0,0,17,30,100
155,0,0,0,0,19,98
63,0,0,0,0,30,100
220,0,0,0,18,19,98
175,0,0,0,0,19,98
128,0,0,0,0,30,100
66,0,0,0,19,30,100
119,0,0,0,18,30,100
157,0,0,0,0,19,98
48,17,0,0,17,30,100
113,0,0,0,18,30,100
85,17,0,0,0,30,100
113,18,18,0,0,30,100
122,0,0,0,0,30,100
138,0,17,0,0,19,98
44,0,0,0,21,30,100
85,0,0,0,0,30,100
74,0,0,0,0,30,100
115,0,0,0,0,30,100
106,0,0,0,0,30,100
90,0,0,0,0,30,100
95,0,0,0,0,30,100
99,37,0,0,18,30,100
63,0,0,0,0,30,100
116,0,0,0,0,30,100
42,16,0,0,0,30,100
62,37,0,0,18,30,100
132,17,0,0,0,19,98
81,18,0,0,0,30,100
99,0,0,0,18,30,100
198,0,0,0,17,19,98
60,20,0,0,0,30,100
139,0,0,0,0,19,98
59,38,0,0,0,30,100
152,0,0,0,18,19,98
298,0,0,0,0,90,95
136,0,0,0,0,19,98
168,0,0,0,0,19,98
21,40,0,0,20,30,100
127,0,0,0,18,30,100
146,0,0,0,22,19,98
348,0,0,0,0,90,95
579,0,0,0,0,75,91
112,0,0,0,0,30,100
26,0,29,0,29,30,100
126,7,0,0,0,30,100
297,0,0,0,0,90,95
161,0,0,0,17,19,98
113,17,0,0,0,30,100
19,0,0,0,0,30,100
150,0,0,0,0,19,98
119,0,0,0,0,30,100
460,865,247,61,185,21,65
489,702,189,54,81,46,58
654,630,286,28,114,46,58
352,1032,244,108,163,95,50
773,1566,621,81,108,23,28
607,704,325,27,108,46,58
307,787,217,54,108,94,62
1503,228,114,0,57,2,51
323,680,244,108,54,84,75
618,742,397,26,132,46,58
147,447,31,63,127,7,88
542,605,222,127,254,46,58
381,829,63,31,95,21,65
518,556,185,20,123,99,78
117,978,185,105,185,10,70
493,1091,258,57,287,21,65
336,699,199,0,224,84,75
448,999,199,124,199,21,65
477,1387,299,108,163,1,52
779,339,63,0,63,4,76
242,777,259,86,143,94,62
57,1212,346,173,86,40,63
283,1547,269,201,471,48,45
496,871,264,132,264,21,65
209,1170,217,0,108,40,63
851,829,314,57,85,79,44
458,646,335,23,167,61,60
306,1434,286,81,245,1,52
142,733,152,91,183,58,85
197,1946,370,61,339,78,37
421,997,374,31,280,95,50
132,1144,200,57,171,40,63
982,432,172,0,86,32,61
761,379,124,32,48,4,76
400,1311,442,85,374,49,29
101,2466,704,281,1339,26,8
257,1262,420,78,184,95,50
214,1610,435,174,261,3,47
320,1000,409,45,90,95,50
285,1171,650,167,223,44,46
61,703,703,211,598,96,55
1250,489,275,0,152,71,43
539,533,182,45,45,99,78
1787,248,186,31,124,54,54
327,1551,387,27,221,3,47
801,1342,488,91,335,23,28
65,409,37,0,334,45,94
47,402,120,0,160,25,87
26,591,236,0,354,16,82
31,306,0,0,76,43,96
128,154,0,0,0,0,99
374,116,58,0,0,90,95
33,291,0,0,97,43,96
78,743,33,0,168,58,85
21,381,76,38,381,45,94
3,728,198,0,0,58,85
105,317,39,0,357,45,94
13,260,0,0,52,43,96
21,330,0,0,256,45,94
59,582,0,0,166,59,92
51,440,36,0,110,59,92
49,367,0,0,147,43,96
81,943,36,0,108,10,70
93,228,38,0,381,45,94
546,313,44,0,223,17,80
44,515,0,0,294,16,82
22,319,0,0,239,45,94
0,426,0,0,42,59,92
148,209,0,0,0,15,93
26,616,56,0,280,16,82
63,587,78,39,195,16,82
97,816,226,45,362,73,72
314,744,175,0,175,84,75
191,540,135,45,270,16,82
200,562,129,43,43,7,88
22,11,0,0,35,30,100
18,0,76,0,0,30,100
187,252,42,0,252,45,94
229,723,180,0,180,84,75
88,1602,1055,195,547,89,22
409,823,346,86,173,94,62
219,91,183,0,366,45,94
112,590,147,0,147,20,86
200,520,130,65,130,7,88
6,1213,151,0,505,74,56
478,917,218,0,43,21,65
249,630,171,0,114,84,75
62,518,216,0,216,20,86
0,93,0,0,93,0,99
58,161,0,0,161,0,99
0,880,265,111,922,97,41
0,2223,1379,76,536,6,9
181,872,229,0,137,94,62
104,825,43,43,130,58,85
146,588,90,0,181,16,82
88,789,263,43,175,36,69
1892,64,6,0,12,54,54
1143,140,55,6,24,65,74
0,1516,663,0,284,56,36
203,479,239,43,196,84,75
218,848,297,0,84,94,62
48,519,185,37,185,20,86
93,654,122,0,204,16,82
150,454,90,45,181,7,88
275,599,171,0,171,84,75
246,903,106,53,186,10,70
91,990,156,52,260,10,70
210,212,141,0,283,45,94
0,593,164,32,856,34,68
47,438,43,0,131,59,92
130,295,59,0,0,43,96
32,0,0,0,0,30,100
13,0,0,0,2,30,100
403,39,15,3,21,90,95
114,785,209,104,314,73,72
160,998,477,43,217,50,57
143,506,379,63,126,5,73
410,388,122,0,163,99,78
158,631,157,105,210,84,75
223,543,0,0,125,7,88
220,696,58,0,406,16,82
462,825,314,117,432,66,59
