overspeed,accel,decel,stop,start,cluster,score
523,1542,428,85,342,63,27
167,1925,251,83,334,12,40
155,937,85,0,340,17,68
83,1368,171,0,427,34,50
285,1108,341,0,255,95,52
301,1231,87,0,87,40,58
297,1286,257,0,257,95,52
74,1218,348,0,174,76,61
189,944,85,0,171,17,68
331,441,88,0,176,21,83
3633,396,56,0,28,35,10
1382,81,49,0,16,20,59
1895,195,48,0,16,36,43
0,475,0,0,0,5,89
2480,132,28,0,28,61,34
2581,231,35,0,42,61,34
413,867,467,24,240,23,55
488,753,441,22,76,23,55
577,930,236,47,268,23,55
37,1277,399,53,319,72,39
17,1357,123,0,123,76,61
370,649,335,67,179,90,57
94,541,260,0,156,31,82
306,447,254,23,146,57,80
227,1089,396,11,231,95,52
759,787,289,24,184,52,46
123,1002,382,31,227,99,56
5,700,331,73,147,48,69
1610,424,176,0,128,30,41
23,750,750,0,844,8,47
335,283,141,15,125,66,90
84,1283,506,16,151,55,45
4,1163,336,0,275,76,61
133,502,270,38,141,91,78
320,321,200,0,120,57,80
1062,741,242,19,155,32,42
276,915,184,41,194,23,55
79,89,49,0,19,47,99
0,100,40,0,40,47,99
175,622,255,23,103,31,82
1,573,0,0,0,5,89
43,785,304,50,50,60,70
556,1879,786,76,172,49,23
114,976,520,0,455,26,48
275,791,634,67,218,87,51
38,944,386,0,257,60,70
406,977,387,15,217,52,46
169,674,249,6,162,10,77
24,334,223,37,185,14,91
32,1570,849,42,339,74,36
9,1056,448,93,271,99,56
5,1011,449,112,280,99,56
102,700,447,57,356,73,54
0,541,85,0,199,5,89
107,798,369,77,272,60,70
408,918,362,35,149,23,55
305,261,29,0,87,66,90
690,912,281,53,241,52,46
826,880,395,35,265,52,46
3,2293,1003,143,358,62,16
14,2073,754,0,282,83,24
552,976,525,22,225,52,46
236,841,511,18,127,23,55
33,1579,595,129,384,0,35
11,402,182,0,73,14,91
0,581,290,96,0,31,82
10,780,390,0,177,45,65
2,360,51,0,51,37,92
1246,526,303,29,74,30,41
75,49,0,0,49,47,99
163,1902,649,46,464,83,24
209,158,69,0,19,97,94
64,1040,476,0,216,99,56
258,549,211,0,84,64,73
535,208,78,0,0,21,83
156,364,145,24,97,37,92
129,1035,368,17,140,99,56
9,1899,723,0,452,83,24
44,1375,667,112,498,15,38
56,259,259,0,172,44,95
95,735,408,0,122,60,70
170,85,74,11,51,97,94
815,115,52,17,52,71,81
83,311,145,20,41,14,91
32,126,76,25,76,47,99
156,225,50,12,62,16,97
100,315,98,39,118,37,92
144,591,172,24,147,33,85
128,228,0,0,145,16,97
148,321,91,22,160,37,92
38,634,203,25,152,31,82
187,267,100,16,100,37,92
477,87,49,0,37,58,87
290,100,38,0,31,80,96
84,554,363,51,190,31,82
184,436,174,34,209,57,80
511,378,227,0,132,53,79
109,176,88,0,44,16,97
351,334,118,19,118,66,90
92,560,280,0,233,31,82
110,611,282,0,141,31,82
61,693,77,38,308,19,75
180,98,0,0,19,70,98
99,80,20,0,20,70,98
394,136,0,0,0,25,88
110,0,0,0,46,92,100
236,213,42,0,170,66,90
661,108,64,0,43,58,87
164,45,15,0,30,70,98
60,205,0,0,41,47,99
200,78,59,19,19,97,94
241,78,0,0,19,80,96
100,47,0,23,23,70,98
728,213,61,0,15,18,76
283,59,19,0,19,80,96
3,117,235,0,58,44,95
848,104,52,0,17,71,81
206,135,19,0,0,97,94
275,98,0,0,0,80,96
68,148,16,0,49,47,99
355,295,45,0,68,66,90
202,423,188,0,47,57,80
102,325,162,40,81,14,91
358,118,19,0,78,25,88
409,355,76,0,152,21,83
272,78,39,0,39,80,96
72,126,0,0,47,47,99
109,245,35,0,35,16,97
121,555,79,0,79,5,89
94,232,77,0,77,16,97
229,137,19,0,39,97,94
592,257,0,21,64,18,76
335,118,19,0,59,25,88
320,202,44,22,89,97,94
363,52,0,0,35,80,96
365,240,0,0,60,66,90
322,39,19,0,0,80,96
299,188,31,0,62,97,94
256,78,19,0,0,80,96
68,137,39,19,19,16,97
228,118,0,0,19,97,94
604,196,78,19,19,58,87
67,416,24,0,0,84,86
94,373,37,0,0,84,86
102,352,105,0,70,37,92
198,157,0,0,0,16,97
397,19,0,0,19,80,96
466,151,43,0,43,25,88
220,78,58,19,39,97,94
24,145,0,0,72,47,99
9,0,0,0,0,92,100
39,92,0,0,0,47,99
33,55,0,0,0,47,99
46,273,0,0,54,16,97
57,111,0,0,55,47,99
42,274,0,0,54,16,97
32,222,55,0,0,16,97
37,110,0,0,110,47,99
41,0,55,0,0,92,100
23,273,54,0,0,16,97
39,110,110,110,55,16,97
73,109,0,0,109,47,99
28,166,55,0,0,16,97
52,109,0,0,164,47,99
51,165,0,0,0,16,97
37,47,0,0,47,47,99
45,55,165,0,0,47,99
30,63,0,0,63,47,99
20,55,0,0,0,47,99
14,182,0,0,365,27,93
19,176,0,0,35,47,99
76,0,0,0,55,92,100
7,109,0,0,0,47,99
1,0,0,0,49,92,100
31,0,0,0,47,92,100
89,165,0,0,110,47,99
28,164,0,0,0,16,97
9,166,55,0,55,47,99
52,274,0,0,0,16,97
17,55,0,0,0,47,99
39,54,0,0,54,47,99
59,165,55,0,55,47,99
132,62,0,0,0,70,98
57,124,62,0,62,47,99
58,219,54,0,0,16,97
58,0,55,0,0,92,100
48,164,0,0,109,47,99
4,55,0,0,0,47,99
14,109,0,0,0,47,99
23,55,0,0,0,47,99
126,164,219,0,219,43,84
82,55,55,0,110,70,98
143,102,0,0,102,70,98
13,98,0,0,0,47,99
40,196,0,0,0,16,97
75,165,110,0,165,16,97
155,175,0,0,70,16,97
84,55,221,0,110,44,95
48,178,107,0,71,16,97
43,165,0,0,0,16,97
157,273,0,0,0,66,90
5,0,0,0,56,92,100
13,109,0,54,0,47,99
71,110,0,0,55,47,99
43,328,54,54,109,37,92
59,96,144,0,0,47,99
163,89,0,0,134,97,94
31,38,0,0,38,47,99
14,142,0,0,47,47,99
130,110,55,0,110,70,98
2,109,54,0,0,47,99
27,0,0,0,49,92,100
178,189,94,0,142,97,94
16,109,0,0,0,47,99
50,110,0,0,0,47,99
167,224,168,0,56,37,92
48,55,0,0,0,47,99
563,888,341,0,136,52,46
851,1227,561,0,140,24,30
546,1785,813,0,183,49,23
0,1358,532,26,239,72,39
212,1989,852,0,236,83,24
185,1551,319,45,410,1,37
14,1170,344,68,619,26,48
755,1329,419,0,104,24,30
893,1034,567,0,166,24,30
787,1226,665,0,140,24,30
535,978,244,0,40,40,58
945,1224,629,34,244,24,30
440,1521,507,108,217,63,27
891,911,420,0,245,52,46
796,1080,706,0,207,24,30
18,1251,469,0,677,72,39
438,768,121,0,80,64,73
127,412,0,31,158,37,92
273,41,82,0,123,97,94
109,137,45,0,91,70,98
159,340,85,0,141,37,92
297,666,196,39,156,10,77
65,1076,97,0,391,17,68
22,1348,67,67,337,34,50
33,574,0,0,478,19,75
119,398,79,0,132,37,92
87,1115,318,106,424,26,48
217,185,23,0,69,97,94
108,300,60,0,90,37,92
128,255,255,42,212,43,84
179,319,87,0,87,37,92
283,203,29,0,87,97,94
140,315,28,0,28,37,92
191,352,39,0,117,37,92
38,1265,97,97,389,34,50
120,143,57,0,172,97,94
87,321,58,29,145,37,92
46,310,28,0,28,16,97
8,878,195,97,488,68,62
56,265,44,0,88,16,97
243,596,170,0,127,64,73
10,1177,294,0,196,76,61
28,201,0,0,143,16,97
116,273,0,0,91,37,92
92,484,161,0,107,14,91
14,371,0,0,222,27,93
134,391,39,0,78,37,92
62,260,28,28,144,37,92
63,354,78,0,118,37,92
83,584,64,0,194,5,89
231,403,100,25,277,13,74
159,241,131,0,65,37,92
105,478,28,0,56,5,89
34,387,119,0,59,37,92
76,494,87,0,58,5,89
136,377,58,0,58,37,92
52,818,141,28,112,33,85
129,216,86,0,86,16,97
63,525,43,0,306,5,89
77,350,0,0,58,37,92
83,486,114,28,85,5,89
81,447,34,0,34,5,89
91,472,196,39,196,31,82
12,585,97,0,780,86,67
89,344,143,28,114,14,91
126,261,0,0,65,37,92
9,358,71,0,71,37,92
385,261,29,0,58,66,90
53,373,86,0,86,37,92
47,199,199,0,57,44,95
5,396,99,0,0,37,92
0,478,0,0,191,5,89
84,316,28,28,57,37,92
352,232,87,0,87,66,90
126,316,28,28,172,37,92
246,723,318,0,144,90,57
59,976,488,97,488,26,48
13,1067,194,0,582,26,48
95,452,141,0,226,43,84
422,232,29,0,145,25,88
106,402,86,57,143,37,92
142,363,80,0,201,37,92
33,477,106,0,53,5,89
162,368,147,0,147,37,92
5,877,0,0,389,17,68
61,67,33,0,67,47,99
293,393,138,11,11,57,80
226,314,104,0,52,66,90
186,324,73,0,162,37,92
208,975,174,34,522,95,52
58,229,28,0,57,16,97
136,41,24,0,57,70,98
162,343,57,0,114,37,92
120,770,192,38,192,60,70
44,427,213,0,213,43,84
240,442,0,0,98,84,86
84,290,29,0,58,37,92
67,516,57,0,57,5,89
236,290,58,0,0,66,90
61,345,57,28,143,37,92
139,505,45,0,45,5,89
22,1110,256,85,683,26,48
0,683,97,0,488,19,75
362,350,123,0,113,66,90
468,188,10,0,41,25,88
131,507,0,0,169,84,86
205,145,29,0,174,97,94
107,229,0,0,28,16,97
7,817,222,0,148,60,70
211,106,45,15,30,97,94
117,429,57,0,143,37,92
148,1193,491,70,632,72,39
196,1175,457,65,587,72,39
43,301,226,0,75,14,91
151,261,87,0,87,37,92
114,371,85,0,85,37,92
11,357,149,0,59,14,91
18,67,0,0,0,47,99
34,114,0,0,0,47,99
13,264,0,0,0,16,97
24,264,0,0,0,16,97
13,104,52,0,0,47,99
132,149,0,0,49,70,98
26,65,0,65,65,47,99
35,58,0,0,58,47,99
32,264,0,0,66,16,97
34,58,0,0,0,47,99
208,131,0,0,65,70,98
15,57,0,0,0,47,99
7,66,0,0,0,47,99
23,0,0,0,57,92,100
37,66,0,0,66,47,99
8,118,0,0,59,47,99
39,66,0,0,0,47,99
43,0,0,0,0,92,100
56,65,0,0,0,47,99
10,172,0,57,0,16,97
27,197,0,0,0,16,97
47,230,0,0,0,16,97
42,132,0,0,0,47,99
39,0,0,0,115,92,100
6,66,0,0,66,47,99
55,124,0,0,0,47,99
126,0,0,0,0,70,98
27,114,0,0,0,47,99
10,132,0,0,0,47,99
40,103,51,0,51,47,99
7,172,0,0,0,16,97
21,131,0,0,0,47,99
54,172,0,0,0,16,97
14,198,0,0,0,16,97
38,116,58,0,58,47,99
241,66,0,0,66,80,96
2,61,0,0,0,47,99
37,66,0,0,132,47,99
43,57,0,0,0,47,99
186,132,0,0,66,70,98
39,57,0,0,0,47,99
8,260,130,0,130,14,91
21,117,0,0,0,47,99
31,55,0,0,55,47,99
154,156,208,0,104,44,95
212,103,77,0,77,97,94
154,51,77,0,25,70,98
417,25,154,0,51,25,88
786,333,102,0,89,18,76
253,55,0,0,0,80,96
439,180,103,0,128,25,88
122,191,447,0,191,44,95
69,151,50,0,100,47,99
247,51,51,25,51,97,94
91,109,164,0,109,16,97
481,116,58,0,116,25,88
182,103,154,0,51,97,94
92,230,0,0,51,16,97
296,76,76,0,76,97,94
72,192,89,0,38,16,97
1295,38,0,0,58,20,59
198,257,206,0,103,44,95
197,163,217,0,54,44,95
127,27,110,0,27,70,98
17,27,54,0,54,92,100
805,67,134,16,134,18,76
932,4,13,0,22,71,81
240,287,287,0,383,43,84
834,24,44,0,14,71,81
250,154,128,0,51,97,94
119,102,51,0,76,70,98
264,77,77,25,51,97,94
159,82,246,0,27,44,95
255,277,55,0,0,66,90
61,163,54,27,0,16,97
303,128,283,0,77,25,88
187,396,210,0,210,57,80
435,103,128,0,51,25,88
60,189,27,27,27,16,97
441,77,128,25,77,25,88
95,136,190,0,81,44,95
294,55,110,0,83,97,94
193,517,388,25,181,31,82
436,187,62,20,166,25,88
2368,19,38,0,19,61,34
308,304,55,0,165,66,90
67,300,109,0,81,14,91
224,55,82,0,55,97,94
73,126,202,25,50,44,95
2938,58,78,7,39,50,20
2,853,142,0,497,68,62
20,263,0,0,0,16,97
316,215,287,0,215,27,93
4188,70,46,3,42,35,10
219,82,138,0,82,97,94
18,146,24,0,24,47,99
307,55,82,0,55,80,96
718,310,44,0,177,18,76
551,440,188,0,125,54,64
402,273,213,30,334,27,93
456,409,189,31,220,13,74
465,275,245,0,183,53,79
381,318,222,63,222,57,80
664,337,184,30,153,38,66
287,380,95,0,95,66,90
352,396,274,30,122,57,80
791,398,336,30,30,38,66
84,216,72,36,36,16,97
632,349,349,0,380,38,66
398,365,304,30,274,53,79
597,412,222,95,222,38,66
542,243,121,30,182,21,83
201,443,126,0,221,57,80
321,276,153,92,153,66,90
1003,291,145,29,116,51,63
245,369,246,30,153,57,80
683,545,393,30,151,54,64
22,605,55,55,110,5,89
367,704,70,0,70,64,73
255,119,149,29,239,27,93
666,214,336,30,183,18,76
349,410,123,0,82,66,90
379,365,273,91,91,53,79
485,381,254,63,190,53,79
290,368,153,0,122,66,90
777,346,283,31,125,38,66
426,486,273,121,121,53,79
721,412,317,0,126,38,66
47,384,439,54,219,91,78
270,499,62,62,62,84,86
556,316,94,31,126,18,76
326,308,123,30,123,66,90
758,377,125,62,125,18,76
188,215,184,30,215,43,84
387,472,252,0,31,53,79
403,324,324,32,259,53,79
272,600,360,60,360,46,60
236,151,182,0,121,97,94
512,409,314,0,220,13,74
240,679,247,0,216,10,77
933,409,283,31,220,51,63
330,461,215,30,92,53,79
537,441,189,94,94,54,64
428,343,240,34,137,53,79
516,504,283,0,157,13,74
127,185,247,0,92,44,95
604,472,283,0,188,38,66
164,493,339,0,154,31,82
586,504,283,31,31,54,64
169,372,372,28,314,43,84
855,393,393,0,120,38,66
199,426,121,60,304,13,74
574,477,222,31,95,54,64
16,284,106,0,142,14,91
666,377,219,0,157,38,66
191,277,277,0,123,44,95
932,254,285,0,222,51,63
361,338,153,0,92,66,90
772,377,188,0,188,18,76
8,366,0,0,366,27,93
77,479,110,36,147,14,91
87,186,79,26,159,16,97
7,298,0,0,59,16,97
137,369,32,65,65,37,92
29,337,0,0,168,37,92
4,525,116,0,204,5,89
11,172,57,0,0,16,97
0,314,78,0,157,14,91
122,408,34,0,306,5,89
100,358,0,0,153,37,92
2,607,0,0,434,19,75
210,282,0,0,105,66,90
166,271,0,0,155,37,92
134,301,27,0,164,37,92
119,362,90,0,90,37,92
2,290,116,0,174,14,91
47,357,0,0,0,16,97
73,562,312,124,312,48,69
238,90,0,0,0,80,96
4,370,92,0,92,37,92
65,288,172,57,230,43,84
21,519,148,74,0,5,89
47,368,92,92,276,43,84
62,311,233,0,155,14,91
40,236,0,0,0,16,97
30,500,83,83,83,14,91
93,597,119,0,238,5,89
14,318,254,0,0,14,91
0,579,0,82,165,5,89
7,616,88,0,264,5,89
0,576,0,0,288,5,89
0,110,0,0,110,47,99
51,619,0,56,112,5,89
90,207,69,0,69,16,97
2,724,0,0,278,10,77
23,425,121,121,121,14,91
12,460,125,0,41,5,89
16,214,85,0,128,16,97
153,223,44,44,44,16,97
0,150,0,0,226,16,97
16,338,84,0,253,27,93
111,357,357,0,357,43,84
36,444,0,0,44,5,89
123,791,219,0,175,60,70
4,738,82,0,328,10,77
167,370,46,0,138,37,92
1,1092,0,47,190,17,68
0,760,27,54,81,33,85
272,878,313,62,188,23,55
21,380,0,0,152,37,92
1,1033,0,0,172,17,68
71,806,366,0,513,73,54
38,783,241,60,241,60,70
0,813,90,0,361,10,77
31,473,59,59,118,14,91
18,281,6,0,24,16,97
21,227,45,0,90,16,97
1,402,0,0,115,37,92
23,591,78,0,276,5,89
29,1308,280,0,186,76,61
100,580,290,0,48,31,82
22,331,110,0,55,14,91
22,0,57,0,57,92,100
213,628,157,0,157,10,77
16,794,88,220,132,60,70
25,153,38,0,114,47,99
551,393,49,0,49,21,83
510,267,0,0,38,21,83
4,656,0,0,246,10,77
0,448,0,0,224,5,89
52,460,172,57,115,14,91
22,329,0,0,329,27,93
17,388,0,0,194,5,89
80,547,126,0,168,5,89
436,150,75,25,0,25,88
514,615,307,70,47,54,64
247,99,49,0,49,97,94
670,546,213,0,71,54,64
152,120,51,0,34,70,98
132,253,119,0,44,37,92
339,324,174,24,24,66,90
290,355,332,71,118,91,78
846,425,375,25,75,38,66
455,250,100,0,0,21,83
698,492,172,24,0,54,64
617,149,224,24,0,18,76
145,304,93,0,70,37,92
120,119,68,0,17,16,97
204,162,14,14,29,97,94
310,324,49,0,24,66,90
248,254,46,46,46,66,90
316,75,0,0,0,80,96
202,166,118,23,23,97,94
115,150,25,0,25,16,97
574,149,74,24,49,58,87
183,99,49,0,24,70,98
274,189,118,0,0,97,94
215,225,150,0,0,97,94
296,252,227,0,0,44,95
450,200,50,0,0,25,88
206,259,138,17,51,37,92
373,249,49,24,0,66,90
558,418,295,0,24,38,66
335,399,149,49,99,66,90
584,612,423,70,0,54,64
408,99,124,0,24,25,88
736,600,375,50,125,54,64
479,472,49,24,24,21,83
741,354,212,47,47,18,76
518,351,326,25,75,38,66
796,402,260,71,94,38,66
608,228,48,0,0,58,87
157,347,49,16,82,37,92
348,450,200,75,100,53,79
699,568,172,0,24,54,64
597,249,149,0,49,21,83
794,719,494,67,112,32,42
260,223,111,55,111,66,90
257,502,223,55,167,57,80
523,485,76,51,51,21,83
655,293,138,0,86,18,76
790,281,99,16,49,18,76
534,325,75,0,0,18,76
585,391,244,0,48,38,66
458,125,50,0,0,58,87
1001,448,259,23,47,51,63
659,273,188,0,68,18,76
285,91,36,18,72,80,96
69,66,66,0,0,47,99
148,391,195,65,65,14,91
514,713,219,0,164,23,55
105,391,260,0,0,14,91
531,956,136,0,0,40,58
398,390,195,130,65,53,79
472,205,0,68,136,25,88
474,490,122,0,40,21,83
69,521,325,0,65,31,82
264,136,0,0,68,97,94
152,325,130,0,0,37,92
354,409,0,0,0,21,83
99,586,260,65,0,31,82
575,68,0,0,0,58,87
395,389,0,0,64,21,83
205,273,68,0,68,37,92
496,99,99,33,133,25,88
111,325,65,0,0,16,97
250,274,0,0,68,66,90
109,260,390,0,0,44,95
512,342,0,0,0,21,83
156,585,390,130,0,31,82
313,172,172,0,172,27,93
346,410,341,0,0,53,79
145,325,260,65,130,43,84
533,409,68,0,136,18,76
82,391,195,0,65,14,91
191,325,65,0,0,37,92
314,479,0,0,0,21,83
540,637,159,53,265,13,74
247,454,259,0,129,57,80
473,342,205,0,68,21,83
288,352,246,52,123,57,80
183,133,106,26,26,97,94
179,594,162,54,162,10,77
156,260,195,0,195,43,84
1515,536,201,100,33,30,41
310,585,130,0,130,64,73
86,516,114,0,57,5,89
233,519,129,64,64,57,80
289,464,58,0,290,13,74
0,288,115,0,173,14,91
137,455,715,65,65,45,65
487,341,0,0,68,21,83
686,273,409,0,68,38,66
189,559,279,0,0,31,82
766,164,98,0,32,18,76
225,0,39,0,19,70,98
170,583,259,0,129,31,82
642,205,68,0,68,58,87
193,455,390,65,65,91,78
380,644,402,0,161,90,57
84,1037,454,0,0,99,56
902,45,7,0,7,71,81
83,217,0,0,0,16,97
17,196,78,0,78,16,97
12,342,0,0,68,37,92
23,166,0,0,55,47,99
35,205,51,0,51,16,97
0,164,0,0,0,16,97
48,173,0,0,57,47,99
0,344,172,0,0,14,91
571,109,18,0,54,58,87
141,271,0,0,407,27,93
219,227,28,0,199,37,92
796,35,0,0,26,71,81
9,363,0,0,0,16,97
58,463,109,0,191,14,91
511,66,0,0,7,58,87
539,23,7,0,54,58,87
1189,167,30,0,68,77,72
633,292,13,0,62,18,76
1089,75,7,0,22,77,72
35,159,0,19,19,16,97
0,143,0,0,0,47,99
382,66,0,0,29,80,96
87,651,0,81,488,68,62
93,534,29,0,326,5,89
41,514,0,0,114,5,89
206,403,0,0,172,84,86
1259,53,22,0,22,20,59
816,132,7,0,73,71,81
141,528,176,0,352,19,75
1133,73,29,0,7,77,72
87,425,0,0,0,84,86
45,566,154,0,0,5,89
186,167,0,0,13,16,97
224,97,41,0,27,97,94
161,32,0,0,0,70,98
0,0,0,0,0,92,100
50,0,0,0,0,92,100
72,0,0,0,0,92,100
239,36,73,0,0,97,94
75,0,0,0,0,92,100
70,32,0,0,0,92,100
20,0,0,0,37,92,100
123,56,0,0,0,70,98
25,0,0,0,0,92,100
81,38,0,0,0,92,100
67,0,0,0,0,92,100
36,0,0,0,0,92,100
47,0,0,0,22,92,100
61,0,0,0,0,92,100
26,36,0,0,0,47,99
59,0,0,0,38,92,100
52,0,37,0,0,92,100
73,32,0,0,0,92,100
40,37,0,0,74,47,99
21,0,0,0,0,92,100
32,0,0,0,0,92,100
81,0,0,0,0,92,100
58,0,0,0,0,92,100
37,76,0,0,0,47,99
29,0,0,0,37,92,100
112,0,0,0,0,70,98
27,0,0,0,0,92,100
23,0,0,0,0,92,100
45,0,37,0,0,92,100
45,0,0,0,0,92,100
11,0,0,0,0,92,100
65,0,0,0,0,92,100
6,0,0,0,17,92,100
64,0,0,0,0,92,100
22,0,0,0,0,92,100
0,0,0,0,0,92,100
104,31,0,0,0,70,98
26,0,0,0,0,92,100
92,0,0,0,0,92,100
24,0,0,0,32,92,100
71,0,0,0,0,92,100
28,0,0,0,0,92,100
143,38,38,0,0,70,98
30,0,0,0,0,92,100
263,76,0,0,0,80,96
49,37,0,0,0,92,100
0,0,0,0,0,92,100
0,0,0,0,87,92,100
296,38,38,0,38,80,96
51,0,0,0,0,92,100
93,0,0,0,32,92,100
1,0,0,0,0,92,100
280,143,0,0,0,97,94
39,73,0,0,0,47,99
76,38,0,0,0,92,100
11,0,0,0,0,92,100
290,14,0,0,14,80,96
291,0,76,0,0,80,96
40,0,0,0,0,92,100
174,36,73,0,0,70,98
26,0,0,0,0,92,100
386,191,0,0,0,25,88
47,0,0,0,0,92,100
95,38,153,0,38,47,99
70,0,0,0,0,92,100
11,204,68,0,68,16,97
1,97,0,0,97,47,99
12,0,37,0,0,92,100
113,38,76,0,0,70,98
292,82,82,16,82,97,94
79,135,38,38,58,47,99
331,66,16,0,0,80,96
1,300,150,0,75,14,91
0,132,0,0,132,47,99
51,79,0,0,0,47,99
385,182,66,16,33,25,88
45,122,0,0,20,47,99
438,149,33,0,33,25,88
45,24,72,0,48,92,100
70,89,67,0,0,47,99
177,82,82,0,16,97,94
32,112,67,0,22,47,99
386,67,16,0,16,80,96
25,20,61,0,20,92,100
403,80,20,20,0,80,96
133,67,67,0,67,70,98
461,131,82,16,32,25,88
71,79,79,26,26,47,99
22,105,52,0,79,47,99
390,99,33,0,132,25,88
0,0,0,0,0,92,100
338,17,17,0,88,80,96
3,59,0,29,0,47,99
411,16,49,16,114,80,96
52,72,48,24,0,47,99
565,81,49,16,147,25,88
10,323,161,0,323,43,84
182,116,16,0,49,70,98
210,66,66,0,33,97,94
60,0,0,0,0,92,100
529,66,33,16,16,58,87
54,26,0,0,26,92,100
629,188,68,17,85,58,87
78,97,145,0,145,16,97
739,205,34,0,102,18,76
138,69,69,0,69,70,98
35,99,99,0,0,47,99
537,116,58,0,29,58,87
734,126,84,0,21,18,76
73,263,119,47,47,14,91
351,102,0,0,34,25,88
6,659,146,146,146,31,82
327,36,36,0,0,80,96
252,181,36,36,72,97,94
1,159,0,0,239,16,97
275,448,21,21,149,84,86
198,234,134,33,335,27,93
18,296,49,0,296,27,93
655,386,92,15,46,18,76
119,550,338,0,211,31,82
202,618,92,30,339,10,77
184,383,18,0,146,37,92
253,0,0,83,124,97,94
318,121,73,0,20,97,94
292,603,185,46,139,64,73
43,2115,769,192,1346,11,9
0,2880,465,381,1355,81,7
30,374,0,0,249,27,93
55,287,16,50,101,37,92
32,1183,147,147,295,26,48
308,298,206,0,68,53,79
311,170,146,48,121,66,90
92,277,158,0,119,14,91
21,145,36,0,109,47,99
183,191,350,63,191,44,95
164,685,316,0,105,31,82
96,93,69,0,116,70,98
61,90,75,0,75,47,99
69,0,25,0,25,92,100
8,140,46,0,234,16,97
150,19,0,0,13,70,98
16,53,0,0,0,47,99
3,58,58,58,0,47,99
840,104,0,0,41,71,81
232,0,0,0,0,70,98
0,0,0,0,0,92,100
37,14,0,0,58,92,100
4,73,52,31,84,47,99
10,0,0,0,0,92,100
23,165,0,0,0,16,97
77,143,0,0,0,16,97
0,0,0,0,0,92,100
63,46,0,0,0,92,100
7,0,0,0,0,92,100
11,42,0,0,42,47,99
119,174,174,0,0,44,95
71,0,41,0,41,92,100
0,0,0,0,72,92,100
0,60,0,0,60,47,99
0,0,0,0,0,92,100
4,0,48,0,0,92,100
0,35,0,0,35,47,99
0,55,0,0,55,47,99
3,13,13,13,0,92,100
9,93,0,0,0,47,99
0,0,0,0,0,92,100
2,50,38,0,38,92,100
0,0,0,0,0,92,100
4,46,15,0,0,47,99
9,0,0,0,0,92,100
0,18,9,0,9,92,100
33,0,0,40,0,92,100
29,0,0,0,0,92,100
2,178,0,0,0,16,97
0,75,0,0,0,47,99
0,0,0,0,0,92,100
9,23,11,0,11,92,100
3,29,29,0,0,92,100
5,195,48,48,0,16,97
3,0,29,0,0,92,100
1,41,13,0,0,47,99
0,127,36,0,0,47,99
0,107,0,0,0,47,99
0,53,0,0,13,47,99
8,0,0,0,0,92,100
0,135,0,0,0,47,99
2,94,37,0,18,47,99
0,49,49,0,49,92,100
16,39,0,0,0,47,99
0,0,0,0,0,92,100
2,0,16,0,0,92,100
2,0,0,0,75,92,100
6,0,0,0,0,92,100
0,0,40,0,0,92,100
8,50,0,0,0,47,99
0,0,0,0,0,92,100
11,24,0,0,0,47,99
1,0,0,0,0,92,100
15,25,16,0,0,92,100
24,0,64,0,0,92,100
0,0,88,88,0,47,99
0,0,0,0,0,92,100
12,40,0,0,40,47,99
0,0,0,0,0,92,100
3,28,14,0,0,92,100
12,29,0,0,0,47,99
0,0,0,0,0,92,100
276,120,96,0,24,97,94
285,109,43,0,43,80,96
485,283,109,21,174,21,83
541,232,69,0,23,21,83
433,430,478,47,191,28,53
611,381,524,0,333,28,53
191,819,223,0,595,68,62
285,187,46,0,93,97,94
112,338,96,0,289,43,84
105,635,90,0,363,19,75
162,247,395,98,247,44,95
360,113,37,0,37,25,88
147,113,22,22,135,97,94
677,228,114,0,45,18,76
292,108,194,0,151,27,93
813,183,79,0,63,18,76
55,192,96,0,48,16,97
791,182,68,0,159,18,76
365,140,163,0,116,25,88
166,402,114,76,134,37,92
332,430,233,35,161,57,80
436,218,145,24,121,21,83
4,381,261,20,160,14,91
450,341,159,90,159,53,79
122,496,99,0,198,5,89
48,289,105,26,0,16,97
5,1321,0,0,310,34,50
40,793,176,0,176,60,70
0,467,389,0,544,75,71
406,190,190,47,95,25,88
131,524,339,30,185,31,82
253,465,289,25,263,57,80
12,1184,338,84,507,26,48
204,455,273,54,182,57,80
248,400,164,36,218,57,80
507,326,69,23,116,21,83
350,503,350,21,306,13,74
4,1297,346,0,605,72,39
495,258,117,0,46,21,83
624,209,139,23,186,18,76
123,120,40,0,80,70,98
66,80,0,0,80,47,99
1,161,0,0,161,47,99
1,61,0,0,20,47,99
0,0,284,0,356,43,84
0,78,157,78,0,47,99
185,126,126,42,21,97,94
232,64,0,0,0,80,96
0,91,0,0,91,47,99
0,252,0,0,84,16,97
54,264,88,0,88,16,97
67,194,0,0,0,16,97
0,609,304,76,152,48,69
0,89,89,44,89,47,99
238,43,54,10,0,97,94
235,25,38,12,0,70,98
25,126,94,0,0,47,99
414,128,128,0,64,25,88
604,296,89,0,207,21,83
606,96,32,0,32,58,87
883,64,96,0,32,71,81
667,224,192,32,64,18,76
753,125,0,0,31,71,81
402,160,0,0,64,25,88
836,95,0,0,63,71,81
635,127,31,0,0,58,87
686,125,31,0,31,58,87
437,96,0,0,32,80,96
419,31,63,0,94,80,96
307,361,77,25,180,66,90
744,176,0,0,100,18,76
446,223,127,0,63,21,83
431,188,31,0,125,25,88
508,160,0,32,96,25,88
