overspeed,accel,decel,stop,start,dsi,score
154.0,1502.0,150.0,0.0,150.0,1956.0,76.0
513.0,1491.0,307.0,88.0,175.0,2574.0,69.0
199.0,1741.0,290.0,0.0,232.0,2462.0,70.0
367.0,645.0,269.0,0.0,269.0,1550.0,81.0
188.0,2039.0,441.0,55.0,165.0,2888.0,65.0
273.0,110.0,138.0,0.0,0.0,521.0,94.0
41.0,575.0,144.0,72.0,0.0,832.0,90.0
72.0,296.0,345.0,49.0,0.0,762.0,91.0
490.0,62.0,31.0,0.0,0.0,583.0,93.0
407.0,33.0,0.0,0.0,0.0,440.0,95.0
52.0,0.0,64.0,32.0,96.0,244.0,97.0
56.0,225.0,0.0,0.0,0.0,281.0,97.0
272.0,153.0,0.0,38.0,0.0,463.0,94.0
0.0,88.0,88.0,88.0,265.0,529.0,94.0
85.0,217.0,18.0,0.0,18.0,338.0,96.0
34.0,78.0,0.0,0.0,0.0,112.0,99.0
50.0,202.0,134.0,67.0,134.0,587.0,93.0
242.0,181.0,104.0,26.0,26.0,579.0,93.0
94.0,58.0,0.0,0.0,0.0,152.0,98.0
58.0,329.0,131.0,0.0,66.0,584.0,93.0
131.0,68.0,23.0,0.0,0.0,222.0,97.0
52.0,142.0,28.0,0.0,85.0,307.0,96.0
11.0,155.0,52.0,52.0,52.0,322.0,96.0
43.0,76.0,76.0,38.0,0.0,233.0,97.0
163.0,0.0,71.0,35.0,35.0,304.0,96.0
180.0,129.0,32.0,32.0,0.0,373.0,95.0
5.0,137.0,68.0,0.0,137.0,347.0,96.0
47.0,58.0,0.0,0.0,29.0,134.0,98.0
52.0,65.0,98.0,33.0,163.0,411.0,95.0
31.0,137.0,34.0,0.0,34.0,236.0,97.0
16.0,314.0,179.0,90.0,90.0,689.0,92.0
33.0,217.0,31.0,0.0,31.0,312.0,96.0
42.0,68.0,68.0,68.0,68.0,314.0,96.0
36.0,454.0,65.0,0.0,260.0,815.0,90.0
205.0,118.0,71.0,0.0,24.0,418.0,95.0
42.0,0.0,0.0,0.0,22.0,64.0,99.0
82.0,35.0,23.0,0.0,35.0,175.0,98.0
17.0,210.0,0.0,0.0,0.0,227.0,97.0
52.0,133.0,67.0,0.0,133.0,385.0,95.0
12.0,118.0,0.0,59.0,59.0,248.0,97.0
8.0,0.0,143.0,0.0,0.0,151.0,98.0
446.0,91.0,37.0,0.0,0.0,574.0,93.0
546.0,43.0,12.0,6.0,19.0,626.0,92.0
307.0,57.0,23.0,11.0,11.0,409.0,95.0
40.0,81.0,41.0,0.0,41.0,203.0,98.0
95.0,52.0,78.0,78.0,0.0,303.0,96.0
50.0,91.0,61.0,30.0,61.0,293.0,96.0
13.0,470.0,235.0,0.0,0.0,718.0,91.0
6.0,708.0,79.0,79.0,393.0,1265.0,85.0
232.0,911.0,166.0,83.0,331.0,1723.0,79.0
39.0,590.0,147.0,0.0,516.0,1292.0,84.0
6.0,1289.0,204.0,136.0,950.0,2585.0,69.0
11.0,726.0,61.0,61.0,242.0,1101.0,87.0
60.0,676.0,773.0,290.0,483.0,2282.0,72.0
44.0,681.0,186.0,62.0,371.0,1344.0,84.0
18.0,1260.0,140.0,140.0,420.0,1978.0,76.0
147.0,502.0,235.0,31.0,329.0,1244.0,85.0
66.0,180.0,90.0,45.0,90.0,471.0,94.0
0.0,386.0,77.0,77.0,541.0,1081.0,87.0
85.0,721.0,432.0,96.0,384.0,1718.0,79.0
17.0,610.0,435.0,87.0,610.0,1759.0,79.0
131.0,569.0,427.0,213.0,498.0,1838.0,78.0
1.0,1808.0,753.0,301.0,904.0,3767.0,54.0
46.0,800.0,235.0,94.0,282.0,1457.0,82.0
98.0,357.0,250.0,71.0,214.0,990.0,88.0
0.0,836.0,390.0,111.0,446.0,1783.0,78.0
9.0,556.0,389.0,0.0,389.0,1343.0,84.0
25.0,1227.0,361.0,144.0,361.0,2118.0,74.0
78.0,1501.0,751.0,205.0,819.0,3354.0,59.0
56.0,404.0,269.0,0.0,404.0,1133.0,86.0
74.0,655.0,327.0,55.0,436.0,1547.0,81.0
7.0,752.0,351.0,200.0,401.0,1711.0,79.0
4.0,1708.0,427.0,85.0,342.0,2566.0,69.0
28.0,424.0,424.0,339.0,679.0,1894.0,77.0
2.0,1082.0,902.0,0.0,451.0,2437.0,70.0
151.0,254.0,212.0,0.0,85.0,702.0,91.0
4.0,206.0,69.0,0.0,0.0,279.0,97.0
0.0,205.0,136.0,0.0,0.0,341.0,96.0
96.0,332.0,258.0,37.0,184.0,907.0,89.0
90.0,322.0,198.0,0.0,0.0,610.0,93.0
114.0,433.0,124.0,62.0,62.0,795.0,90.0
265.0,413.0,90.0,52.0,142.0,962.0,88.0
336.0,351.0,0.0,0.0,96.0,783.0,90.0
138.0,234.0,117.0,39.0,39.0,567.0,93.0
315.0,562.0,259.0,43.0,0.0,1179.0,86.0
147.0,383.0,383.0,85.0,43.0,1041.0,87.0
377.0,103.0,155.0,34.0,103.0,772.0,91.0
141.0,130.0,216.0,0.0,0.0,487.0,94.0
113.0,268.0,201.0,0.0,67.0,649.0,92.0
86.0,397.0,278.0,0.0,119.0,880.0,89.0
208.0,292.0,42.0,42.0,42.0,626.0,92.0
68.0,224.0,56.0,0.0,112.0,460.0,94.0
63.0,559.0,349.0,0.0,70.0,1041.0,87.0
8.0,69.0,0.0,0.0,0.0,77.0,99.0
26.0,0.0,87.0,0.0,43.0,156.0,98.0
99.0,302.0,216.0,43.0,86.0,746.0,91.0
207.0,145.0,41.0,0.0,21.0,414.0,95.0
1386.0,302.0,226.0,22.0,43.0,1979.0,76.0
66.0,340.0,180.0,100.0,120.0,806.0,90.0
662.0,507.0,217.0,48.0,36.0,1470.0,82.0
1.0,460.0,197.0,66.0,66.0,790.0,90.0
867.0,254.0,106.0,21.0,0.0,1248.0,85.0
484.0,296.0,202.0,13.0,67.0,1062.0,87.0
478.0,306.0,131.0,0.0,175.0,1090.0,87.0
67.0,452.0,0.0,0.0,113.0,632.0,92.0
580.0,295.0,421.0,42.0,210.0,1548.0,81.0
100.0,591.0,127.0,42.0,84.0,944.0,89.0
356.0,295.0,0.0,0.0,84.0,735.0,91.0
249.0,296.0,85.0,0.0,169.0,799.0,90.0
336.0,252.0,126.0,84.0,168.0,966.0,88.0
641.0,209.0,209.0,0.0,209.0,1268.0,85.0
423.0,447.0,96.0,0.0,192.0,1158.0,86.0
353.0,292.0,0.0,0.0,83.0,728.0,91.0
126.0,295.0,42.0,0.0,169.0,632.0,92.0
407.0,167.0,126.0,0.0,42.0,742.0,91.0
179.0,338.0,84.0,0.0,84.0,685.0,92.0
185.0,540.0,270.0,0.0,450.0,1445.0,82.0
389.0,336.0,84.0,0.0,126.0,935.0,89.0
126.0,348.0,0.0,0.0,0.0,474.0,94.0
179.0,337.0,84.0,0.0,169.0,769.0,91.0
168.0,254.0,42.0,0.0,169.0,633.0,92.0
388.0,340.0,43.0,0.0,43.0,814.0,90.0
172.0,299.0,0.0,0.0,0.0,471.0,94.0
109.0,209.0,42.0,0.0,42.0,402.0,95.0
233.0,642.0,171.0,0.0,171.0,1217.0,85.0
319.0,336.0,42.0,0.0,84.0,781.0,91.0
56.0,427.0,43.0,0.0,171.0,697.0,92.0
190.0,84.0,84.0,0.0,295.0,653.0,92.0
233.0,571.0,143.0,0.0,285.0,1232.0,85.0
194.0,292.0,167.0,0.0,167.0,820.0,90.0
117.0,295.0,42.0,0.0,168.0,622.0,92.0
432.0,377.0,42.0,0.0,84.0,935.0,89.0
305.0,718.0,84.0,0.0,0.0,1107.0,87.0
178.0,167.0,0.0,0.0,42.0,387.0,95.0
400.0,623.0,138.0,0.0,138.0,1299.0,84.0
508.0,170.0,43.0,0.0,255.0,976.0,88.0
46.0,295.0,0.0,0.0,177.0,518.0,94.0
639.0,181.0,90.0,0.0,90.0,1000.0,88.0
97.0,237.0,0.0,0.0,95.0,429.0,95.0
20.0,639.0,0.0,0.0,274.0,933.0,89.0
106.0,210.0,84.0,0.0,42.0,442.0,95.0
89.0,126.0,42.0,0.0,42.0,299.0,96.0
27.0,0.0,79.0,0.0,158.0,264.0,97.0
385.0,252.0,126.0,0.0,84.0,847.0,90.0
120.0,676.0,85.0,0.0,211.0,1092.0,87.0
162.0,168.0,84.0,0.0,126.0,540.0,93.0
117.0,253.0,42.0,0.0,169.0,581.0,93.0
30.0,209.0,70.0,0.0,70.0,379.0,95.0
34.0,0.0,0.0,0.0,0.0,34.0,100.0
392.0,167.0,0.0,0.0,125.0,684.0,92.0
67.0,382.0,212.0,0.0,254.0,915.0,89.0
682.0,462.0,210.0,0.0,84.0,1438.0,83.0
29.0,341.0,49.0,0.0,0.0,419.0,95.0
134.0,337.0,0.0,0.0,42.0,513.0,94.0
60.0,717.0,42.0,42.0,127.0,988.0,88.0
2.0,512.0,33.0,0.0,17.0,564.0,93.0
48.0,77.0,0.0,0.0,77.0,202.0,98.0
762.0,294.0,210.0,0.0,210.0,1476.0,82.0
250.0,791.0,83.0,42.0,83.0,1249.0,85.0
39.0,1024.0,186.0,0.0,186.0,1435.0,83.0
410.0,167.0,83.0,0.0,208.0,868.0,89.0
158.0,845.0,169.0,42.0,211.0,1425.0,83.0
186.0,252.0,84.0,0.0,168.0,690.0,92.0
72.0,296.0,0.0,0.0,42.0,410.0,95.0
343.0,210.0,84.0,0.0,126.0,763.0,91.0
234.0,580.0,124.0,0.0,249.0,1187.0,86.0
218.0,252.0,210.0,42.0,126.0,848.0,90.0
143.0,464.0,0.0,0.0,77.0,684.0,92.0
272.0,168.0,168.0,0.0,168.0,776.0,91.0
620.0,703.0,96.0,32.0,128.0,1579.0,81.0
250.0,252.0,42.0,0.0,126.0,670.0,92.0
217.0,376.0,42.0,0.0,84.0,719.0,91.0
26.0,603.0,118.0,0.0,131.0,878.0,89.0
44.0,992.0,354.0,142.0,567.0,2099.0,74.0
78.0,452.0,258.0,0.0,452.0,1240.0,85.0
80.0,984.0,590.0,98.0,590.0,2342.0,72.0
2.0,1678.0,347.0,174.0,578.0,2779.0,66.0
19.0,1309.0,228.0,285.0,228.0,2069.0,75.0
151.0,869.0,553.0,263.0,685.0,2521.0,69.0
342.0,1068.0,534.0,200.0,401.0,2545.0,69.0
99.0,420.0,158.0,0.0,473.0,1150.0,86.0
26.0,692.0,484.0,69.0,484.0,1755.0,79.0
147.0,783.0,131.0,131.0,326.0,1518.0,82.0
72.0,961.0,131.0,87.0,393.0,1644.0,80.0
412.0,900.0,509.0,196.0,391.0,2408.0,71.0
571.0,55.0,39.0,16.0,47.0,728.0,91.0
1800.0,72.0,40.0,8.0,80.0,2000.0,76.0
263.0,119.0,73.0,0.0,53.0,508.0,94.0
383.0,1460.0,635.0,254.0,444.0,3176.0,61.0
107.0,1328.0,886.0,89.0,354.0,2764.0,66.0
423.0,909.0,227.0,32.0,195.0,1786.0,78.0
219.0,963.0,558.0,152.0,558.0,2450.0,70.0
24.0,2854.0,921.0,184.0,552.0,4535.0,45.0
29.0,752.0,347.0,289.0,347.0,1764.0,79.0
418.0,363.0,207.0,35.0,35.0,1058.0,87.0
816.0,144.0,96.0,0.0,144.0,1200.0,85.0
278.0,264.0,53.0,0.0,475.0,1070.0,87.0
174.0,786.0,121.0,0.0,242.0,1323.0,84.0
1727.0,70.0,27.0,0.0,5.0,1829.0,78.0
934.0,35.0,35.0,0.0,0.0,1004.0,88.0
880.0,123.0,92.0,23.0,69.0,1187.0,86.0
1876.0,371.0,189.0,7.0,44.0,2487.0,70.0
498.0,172.0,172.0,30.0,60.0,932.0,89.0
88.0,1416.0,566.0,142.0,779.0,2991.0,64.0
101.0,1309.0,582.0,73.0,655.0,2720.0,67.0
1002.0,295.0,243.0,38.0,90.0,1668.0,80.0
128.0,1315.0,623.0,0.0,415.0,2481.0,70.0
128.0,660.0,198.0,0.0,330.0,1316.0,84.0
702.0,151.0,96.0,21.0,48.0,1018.0,88.0
60.0,183.0,61.0,0.0,122.0,426.0,95.0
1074.0,335.0,193.0,42.0,117.0,1761.0,79.0
1937.0,267.0,167.0,50.0,50.0,2471.0,70.0
1259.0,285.0,235.0,25.0,34.0,1838.0,78.0
4425.0,269.0,269.0,28.0,78.0,5069.0,38.0
1621.0,341.0,158.0,21.0,95.0,2236.0,73.0
311.0,898.0,484.0,69.0,346.0,2108.0,74.0
71.0,844.0,325.0,65.0,130.0,1435.0,83.0
79.0,1343.0,636.0,353.0,1202.0,3613.0,56.0
98.0,2156.0,656.0,0.0,1500.0,4410.0,46.0
48.0,1824.0,573.0,261.0,730.0,3436.0,58.0
732.0,1327.0,578.0,136.0,544.0,3317.0,60.0
136.0,913.0,169.0,68.0,473.0,1759.0,79.0
2641.0,241.0,179.0,22.0,45.0,3128.0,62.0
1135.0,357.0,134.0,11.0,11.0,1648.0,80.0
1191.0,336.0,252.0,46.0,99.0,1924.0,77.0
36.0,1812.0,494.0,0.0,329.0,2671.0,68.0
61.0,1366.0,765.0,383.0,546.0,3121.0,62.0
62.0,706.0,326.0,109.0,217.0,1420.0,83.0
288.0,1488.0,413.0,413.0,331.0,2933.0,64.0
68.0,655.0,151.0,101.0,302.0,1277.0,84.0
116.0,751.0,501.0,63.0,313.0,1744.0,79.0
49.0,1360.0,573.0,286.0,930.0,3198.0,61.0
101.0,837.0,129.0,0.0,129.0,1196.0,85.0
74.0,1273.0,472.0,141.0,472.0,2432.0,70.0
396.0,1081.0,577.0,0.0,432.0,2486.0,70.0
359.0,697.0,407.0,232.0,174.0,1869.0,77.0
158.0,889.0,445.0,0.0,381.0,1873.0,77.0
64.0,1478.0,780.0,369.0,616.0,3307.0,60.0
33.0,1681.0,306.0,153.0,153.0,2326.0,72.0
113.0,1664.0,587.0,196.0,1077.0,3637.0,56.0
189.0,641.0,214.0,0.0,285.0,1329.0,84.0
428.0,130.0,111.0,0.0,56.0,725.0,91.0
233.0,167.0,91.0,15.0,45.0,551.0,93.0
731.0,136.0,107.0,7.0,14.0,995.0,88.0
472.0,775.0,438.0,135.0,371.0,2191.0,73.0
215.0,1008.0,725.0,161.0,322.0,2431.0,70.0
0.0,1624.0,1197.0,427.0,769.0,4017.0,51.0
50.0,893.0,191.0,64.0,510.0,1708.0,79.0
62.0,1200.0,423.0,71.0,423.0,2179.0,74.0
140.0,613.0,383.0,0.0,153.0,1289.0,84.0
806.0,202.0,269.0,38.0,115.0,1430.0,83.0
66.0,686.0,450.0,129.0,150.0,1481.0,82.0
302.0,832.0,285.0,48.0,119.0,1586.0,81.0
144.0,956.0,213.0,53.0,213.0,1579.0,81.0
79.0,345.0,316.0,230.0,259.0,1229.0,85.0
264.0,732.0,355.0,67.0,200.0,1618.0,80.0
73.0,1578.0,415.0,166.0,581.0,2813.0,66.0
594.0,972.0,526.0,81.0,344.0,2517.0,69.0
228.0,835.0,431.0,54.0,269.0,1817.0,78.0
319.0,285.0,259.0,26.0,78.0,967.0,88.0
255.0,606.0,315.0,71.0,165.0,1412.0,83.0
811.0,698.0,607.0,61.0,212.0,2389.0,71.0
42.0,604.0,403.0,58.0,115.0,1222.0,85.0
250.0,449.0,274.0,25.0,125.0,1123.0,86.0
272.0,214.0,161.0,54.0,80.0,781.0,91.0
377.0,254.0,141.0,113.0,85.0,970.0,88.0
264.0,495.0,280.0,43.0,344.0,1426.0,83.0
346.0,328.0,50.0,25.0,25.0,774.0,91.0
467.0,708.0,413.0,59.0,295.0,1942.0,76.0
440.0,506.0,101.0,25.0,127.0,1199.0,85.0
621.0,764.0,490.0,58.0,187.0,2120.0,74.0
369.0,663.0,166.0,18.0,221.0,1437.0,83.0
340.0,1180.0,438.0,67.0,270.0,2295.0,72.0
255.0,540.0,231.0,77.0,154.0,1257.0,85.0
16.0,1042.0,847.0,130.0,586.0,2621.0,68.0
242.0,625.0,268.0,45.0,89.0,1269.0,85.0
101.0,384.0,162.0,40.0,40.0,727.0,91.0
376.0,671.0,271.0,48.0,399.0,1765.0,79.0
403.0,585.0,234.0,29.0,117.0,1368.0,83.0
150.0,1900.0,330.0,0.0,661.0,3041.0,63.0
404.0,694.0,293.0,22.0,130.0,1543.0,81.0
291.0,105.0,209.0,0.0,52.0,657.0,92.0
150.0,907.0,310.0,111.0,243.0,1721.0,79.0
787.0,537.0,112.0,45.0,90.0,1571.0,81.0
731.0,941.0,627.0,121.0,241.0,2661.0,68.0
162.0,1114.0,318.0,159.0,318.0,2071.0,75.0
125.0,699.0,254.0,64.0,402.0,1544.0,81.0
249.0,797.0,266.0,24.0,193.0,1529.0,81.0
36.0,1523.0,381.0,127.0,635.0,2702.0,67.0
219.0,1457.0,486.0,54.0,540.0,2756.0,67.0
537.0,179.0,107.0,36.0,107.0,966.0,88.0
42.0,2434.0,522.0,261.0,782.0,4041.0,51.0
147.0,2102.0,946.0,53.0,420.0,3668.0,55.0
74.0,415.0,234.0,0.0,234.0,957.0,88.0
154.0,407.0,170.0,68.0,204.0,1003.0,88.0
200.0,868.0,376.0,29.0,145.0,1618.0,80.0
133.0,94.0,54.0,0.0,0.0,281.0,97.0
631.0,170.0,156.0,14.0,71.0,1042.0,87.0
77.0,951.0,342.0,76.0,342.0,1788.0,78.0
84.0,141.0,141.0,70.0,70.0,506.0,94.0
185.0,257.0,51.0,0.0,51.0,544.0,93.0
477.0,632.0,258.0,64.0,90.0,1521.0,82.0
113.0,1316.0,573.0,0.0,339.0,2341.0,72.0
150.0,186.0,0.0,0.0,74.0,410.0,95.0
451.0,805.0,0.0,0.0,115.0,1371.0,83.0
277.0,570.0,50.0,0.0,223.0,1120.0,86.0
20.0,457.0,274.0,0.0,732.0,1483.0,82.0
401.0,341.0,0.0,0.0,228.0,970.0,88.0
127.0,267.0,76.0,0.0,0.0,470.0,94.0
307.0,228.0,0.0,0.0,190.0,725.0,91.0
99.0,37.0,0.0,37.0,187.0,360.0,96.0
277.0,295.0,0.0,0.0,148.0,720.0,91.0
283.0,390.0,0.0,0.0,234.0,907.0,89.0
723.0,187.0,37.0,0.0,112.0,1059.0,87.0
220.0,196.0,39.0,0.0,78.0,533.0,94.0
201.0,228.0,0.0,0.0,190.0,619.0,92.0
8.0,590.0,0.0,0.0,393.0,991.0,88.0
258.0,311.0,78.0,0.0,272.0,919.0,89.0
3.0,1207.0,0.0,0.0,268.0,1478.0,82.0
78.0,217.0,109.0,0.0,54.0,458.0,94.0
67.0,134.0,0.0,0.0,268.0,469.0,94.0
519.0,267.0,0.0,0.0,229.0,1015.0,88.0
296.0,117.0,0.0,0.0,117.0,530.0,94.0
298.0,494.0,38.0,0.0,190.0,1020.0,88.0
171.0,435.0,0.0,0.0,158.0,764.0,91.0
396.0,152.0,38.0,0.0,227.0,813.0,90.0
348.0,154.0,0.0,0.0,193.0,695.0,92.0
568.0,340.0,76.0,0.0,189.0,1173.0,86.0
45.0,471.0,39.0,0.0,118.0,673.0,92.0
605.0,184.0,74.0,0.0,184.0,1047.0,87.0
23.0,911.0,0.0,0.0,357.0,1291.0,84.0
27.0,664.0,95.0,0.0,95.0,881.0,89.0
49.0,870.0,0.0,0.0,483.0,1402.0,83.0
270.0,258.0,37.0,0.0,184.0,749.0,91.0
209.0,270.0,39.0,0.0,77.0,595.0,93.0
561.0,152.0,38.0,0.0,152.0,903.0,89.0
924.0,154.0,39.0,0.0,193.0,1310.0,84.0
628.0,332.0,37.0,37.0,111.0,1145.0,86.0
184.0,274.0,0.0,0.0,165.0,623.0,92.0
168.0,399.0,100.0,0.0,1097.0,1764.0,79.0
532.0,190.0,0.0,0.0,190.0,912.0,89.0
15.0,312.0,0.0,0.0,139.0,466.0,94.0
562.0,222.0,37.0,0.0,148.0,969.0,88.0
163.0,326.0,0.0,0.0,285.0,774.0,91.0
381.0,609.0,135.0,0.0,406.0,1531.0,81.0
78.0,228.0,0.0,0.0,171.0,477.0,94.0
293.0,195.0,65.0,0.0,130.0,683.0,92.0
115.0,521.0,0.0,0.0,325.0,961.0,88.0
65.0,231.0,0.0,0.0,77.0,373.0,95.0
79.0,318.0,0.0,0.0,318.0,715.0,91.0
735.0,344.0,38.0,0.0,153.0,1270.0,85.0
132.0,237.0,0.0,0.0,119.0,488.0,94.0
692.0,114.0,38.0,0.0,229.0,1073.0,87.0
50.0,1396.0,103.0,52.0,724.0,2325.0,72.0
312.0,258.0,0.0,0.0,37.0,607.0,93.0
238.0,311.0,0.0,0.0,69.0,618.0,92.0
391.0,221.0,37.0,0.0,148.0,797.0,90.0
100.0,309.0,0.0,0.0,77.0,486.0,94.0
593.0,497.0,38.0,0.0,76.0,1204.0,85.0
2.0,1048.0,39.0,39.0,349.0,1477.0,82.0
458.0,423.0,35.0,0.0,282.0,1198.0,85.0
216.0,606.0,0.0,26.0,422.0,1270.0,85.0
61.0,519.0,87.0,0.0,693.0,1360.0,83.0
31.0,496.0,99.0,0.0,694.0,1320.0,84.0
365.0,293.0,0.0,0.0,351.0,1009.0,88.0
9.0,699.0,0.0,0.0,311.0,1019.0,88.0
390.0,408.0,0.0,0.0,148.0,946.0,89.0
50.0,651.0,38.0,0.0,230.0,969.0,88.0
518.0,297.0,111.0,37.0,185.0,1148.0,86.0
96.0,1481.0,0.0,0.0,1428.0,3005.0,63.0
305.0,535.0,38.0,0.0,191.0,1069.0,87.0
64.0,327.0,0.0,0.0,254.0,645.0,92.0
604.0,726.0,38.0,0.0,267.0,1635.0,80.0
157.0,428.0,39.0,0.0,155.0,779.0,91.0
465.0,537.0,115.0,0.0,230.0,1347.0,84.0
0.0,1122.0,0.0,0.0,361.0,1483.0,82.0
56.0,372.0,186.0,93.0,651.0,1358.0,83.0
196.0,756.0,0.0,0.0,534.0,1486.0,82.0
169.0,360.0,120.0,0.0,240.0,889.0,89.0
58.0,235.0,157.0,0.0,549.0,999.0,88.0
138.0,451.0,64.0,64.0,129.0,846.0,90.0
468.0,535.0,115.0,0.0,191.0,1309.0,84.0
13.0,687.0,0.0,0.0,294.0,994.0,88.0
251.0,149.0,0.0,0.0,37.0,437.0,95.0
144.0,1910.0,201.0,0.0,854.0,3109.0,62.0
1048.0,24.0,8.0,0.0,20.0,1100.0,87.0
271.0,424.0,121.0,0.0,182.0,998.0,88.0
35.0,576.0,0.0,0.0,247.0,858.0,90.0
563.0,191.0,114.0,0.0,305.0,1173.0,86.0
399.0,344.0,0.0,0.0,115.0,858.0,90.0
226.0,185.0,37.0,0.0,148.0,596.0,93.0
116.0,1548.0,206.0,52.0,774.0,2696.0,67.0
691.0,267.0,0.0,0.0,153.0,1111.0,86.0
132.0,44.0,44.0,0.0,0.0,220.0,97.0
107.0,0.0,0.0,0.0,0.0,107.0,99.0
584.0,33.0,0.0,0.0,0.0,617.0,93.0
288.0,16.0,0.0,0.0,0.0,304.0,96.0
27.0,57.0,0.0,0.0,0.0,84.0,99.0
37.0,0.0,0.0,0.0,0.0,37.0,100.0
2.0,0.0,0.0,0.0,0.0,2.0,100.0
1009.0,17.0,0.0,0.0,0.0,1026.0,88.0
75.0,0.0,0.0,0.0,0.0,75.0,99.0
921.0,23.0,0.0,0.0,0.0,944.0,89.0
47.0,0.0,0.0,0.0,0.0,47.0,99.0
122.0,0.0,0.0,0.0,23.0,145.0,98.0
921.0,0.0,0.0,0.0,0.0,921.0,89.0
74.0,54.0,0.0,0.0,54.0,182.0,98.0
437.0,0.0,0.0,0.0,0.0,437.0,95.0
34.0,104.0,0.0,0.0,0.0,138.0,98.0
215.0,54.0,54.0,0.0,0.0,323.0,96.0
8.0,56.0,113.0,0.0,0.0,177.0,98.0
40.0,158.0,53.0,0.0,0.0,251.0,97.0
147.0,53.0,0.0,0.0,0.0,200.0,98.0
214.0,44.0,0.0,0.0,0.0,258.0,97.0
157.0,117.0,0.0,0.0,39.0,313.0,96.0
44.0,137.0,0.0,0.0,0.0,181.0,98.0
1030.0,0.0,0.0,0.0,0.0,1030.0,87.0
63.0,45.0,0.0,0.0,0.0,108.0,99.0
97.0,52.0,0.0,0.0,0.0,149.0,98.0
55.0,52.0,52.0,0.0,0.0,159.0,98.0
374.0,0.0,0.0,0.0,0.0,374.0,95.0
284.0,54.0,0.0,0.0,0.0,338.0,96.0
97.0,55.0,0.0,0.0,0.0,152.0,98.0
179.0,117.0,0.0,0.0,0.0,296.0,96.0
326.0,145.0,0.0,0.0,0.0,471.0,94.0
152.0,0.0,0.0,0.0,0.0,152.0,98.0
208.0,185.0,0.0,0.0,0.0,393.0,95.0
41.0,177.0,0.0,0.0,44.0,262.0,97.0
115.0,318.0,0.0,0.0,0.0,433.0,95.0
47.0,169.0,42.0,0.0,0.0,258.0,97.0
304.0,0.0,0.0,0.0,0.0,304.0,96.0
259.0,185.0,0.0,0.0,0.0,444.0,95.0
143.0,47.0,0.0,0.0,0.0,190.0,98.0
273.0,189.0,0.0,0.0,0.0,462.0,94.0
567.0,44.0,0.0,0.0,0.0,611.0,93.0
472.0,0.0,0.0,0.0,0.0,472.0,94.0
378.0,0.0,0.0,0.0,0.0,378.0,95.0
77.0,637.0,0.0,0.0,0.0,714.0,91.0
133.0,0.0,0.0,0.0,0.0,133.0,98.0
209.0,1174.0,967.0,138.0,552.0,3040.0,63.0
92.0,1082.0,216.0,0.0,216.0,1606.0,80.0
386.0,264.0,0.0,0.0,29.0,679.0,92.0
323.0,144.0,12.0,0.0,24.0,503.0,94.0
585.0,690.0,759.0,207.0,552.0,2793.0,66.0
687.0,529.0,198.0,0.0,66.0,1480.0,82.0
377.0,684.0,479.0,68.0,205.0,1813.0,78.0
52.0,715.0,357.0,0.0,500.0,1624.0,80.0
268.0,692.0,346.0,208.0,277.0,1791.0,78.0
40.0,1144.0,500.0,71.0,357.0,2112.0,74.0
320.0,1303.0,274.0,137.0,274.0,2308.0,72.0
649.0,1009.0,606.0,135.0,404.0,2803.0,66.0
358.0,1384.0,69.0,0.0,208.0,2019.0,75.0
573.0,449.0,75.0,0.0,150.0,1247.0,85.0
224.0,1068.0,394.0,0.0,225.0,1911.0,77.0
44.0,1429.0,214.0,143.0,429.0,2259.0,73.0
271.0,846.0,338.0,0.0,282.0,1737.0,79.0
24.0,641.0,0.0,0.0,356.0,1021.0,88.0
120.0,760.0,829.0,138.0,345.0,2192.0,73.0
89.0,969.0,513.0,57.0,513.0,2141.0,74.0
333.0,1271.0,608.0,0.0,387.0,2599.0,68.0
102.0,1091.0,345.0,172.0,632.0,2342.0,72.0
310.0,1292.0,562.0,112.0,450.0,2726.0,67.0
63.0,1280.0,213.0,71.0,427.0,2054.0,75.0
313.0,1792.0,551.0,69.0,138.0,2863.0,65.0
182.0,270.0,71.0,12.0,47.0,582.0,93.0
545.0,293.0,94.0,0.0,105.0,1037.0,87.0
277.0,1177.0,554.0,69.0,277.0,2354.0,71.0
729.0,258.0,90.0,26.0,39.0,1142.0,86.0
201.0,830.0,692.0,69.0,484.0,2276.0,72.0
79.0,1279.0,64.0,192.0,512.0,2126.0,74.0
252.0,831.0,485.0,0.0,346.0,1914.0,77.0
46.0,1077.0,215.0,0.0,215.0,1553.0,81.0
192.0,1244.0,276.0,0.0,276.0,1988.0,76.0
118.0,988.0,0.0,0.0,282.0,1388.0,83.0
390.0,1384.0,484.0,208.0,415.0,2881.0,65.0
129.0,1500.0,312.0,0.0,500.0,2441.0,70.0
221.0,1436.0,615.0,137.0,547.0,2956.0,64.0
97.0,841.0,210.0,0.0,280.0,1428.0,83.0
228.0,830.0,138.0,0.0,207.0,1403.0,83.0
65.0,1573.0,214.0,0.0,429.0,2281.0,72.0
155.0,899.0,277.0,0.0,277.0,1608.0,80.0
91.0,1175.0,138.0,0.0,207.0,1611.0,80.0
438.0,167.0,72.0,0.0,36.0,713.0,91.0
287.0,614.0,251.0,0.0,56.0,1208.0,85.0
144.0,1026.0,147.0,0.0,0.0,1317.0,84.0
380.0,251.0,108.0,12.0,24.0,775.0,91.0
