user,trip,overspeed,accel,decel,stop,start,distance
HJzpCiHvTVWhocaE658M240yQIb2,1.60E+12,3.8138694,8,3,3,3,28675.104
HJzpCiHvTVWhocaE658M240yQIb2,1.60E+12,2.49727284,6,2,0,0,30074.502
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,3.9195584,11,2,1,4,18701.668
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,9.614205573,4,0,0,2,12280.542
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,6.792653968,10,4,1,2,20788.021
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,10.59217521,7,0,0,1,18199.457
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,4.50248681,6,8,2,2,21255.97
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,14.90684007,4,2,0,2,17579.76
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,32.70742058,10,8,0,3,27493.684
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.1932655,15,6,1,5,10267.649
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.308166576,17,4,1,3,10384.442
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,10.3332429,2,2,0,5,18279.19
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,6.584224576,3,1,1,2,20053.43
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.352135441,7,2,0,3,10338.432
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.540331648,10,3,0,1,10856.234
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.320554368,14,4,0,1,10662.339
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,7.75068762,6,2,2,1,18423.562
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,7.6273344,5,0,0,0,20046.305
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.275973625,9,5,1,2,10870.408
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,13.4841278,5,1,1,0,18371.588
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,7.487332032,6,2,0,1,19138.043
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,16.80318596,1,0,0,1,18337.387
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,3.258324762,12,5,0,3,23029.55
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,4.93186876,3,0,0,1,18233.041
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,12.32689125,9,1,0,2,20708.56
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.4225824,13,1,0,0,10863.482
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,12.28611972,8,3,1,2,18943.984
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,11.79426001,15,6,0,0,23215.338
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,15.420879,8,1,0,3,18344.871
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,9.289295484,3,3,0,1,15698.3125
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,1.97749872,1,1,0,0,10894.275
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.0040277,15,4,1,5,10243.476
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,9.04168232,5,4,1,0,18335.12
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,4.1711328,6,1,0,0,20593.629
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,2.011316482,19,9,1,3,24261.178
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,1.57985842,3,2,0,2,12922.189
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,8.51114019,23,11,3,2,35835.227
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,2.212301724,14,3,0,5,24252.246
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,16.18866189,5,3,0,0,32917.688
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.1522912,15,5,1,4,10234.852
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,10.03418227,23,7,2,3,26469.967
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,31.41609471,7,4,1,0,39867.715
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,2.5051389,4,0,0,1,11670.581
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,13.87631492,10,0,1,1,21595.547
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.17819423,10,5,1,6,10223.91
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,9.70724085,2,3,0,1,23619.451
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,6.49522608,5,2,0,2,22464.812
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.1589982,10,3,0,6,10202.329
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,2.47227386,12,4,0,2,14019.055
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.28058286,13,6,3,6,10325.508
hrDrogX2GyXaRMzfnG0UiNVN6Yu2,1.60E+12,0.71008104,8,7,2,9,10328.332
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.55356984,7,8,1,4,24932.906
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.7467469,15,7,2,7,30476.82
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.800692562,9,3,1,1,17504.016
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.1974426,4,4,0,1,16858.46
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,32.6501564,39,11,1,6,87197.85
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,27.11295521,12,4,0,3,40827.895
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,6.7900167,19,9,2,2,30339.275
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,11.8086622,13,4,1,3,35218.688
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,101.1170596,51,15,5,10,124821.59
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.65945992,5,3,1,3,17514.324
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,0.60199842,12,2,0,1,16885.818
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.135456104,13,7,0,1,17542.324
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.0414458,7,1,0,1,16922.744
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.98978156,12,3,1,1,17533.906
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.8244489,10,7,1,1,17587.498
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,10.16182713,23,16,0,5,21505.598
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.0692945,8,4,0,0,28995.008
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,4.9697504,16,4,1,1,32995.434
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,26.84052488,12,8,0,1,33189.22
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.16373662,7,3,1,0,17516.64
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.51165905,9,4,0,1,16905.973
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.353004836,6,7,1,3,17545.959
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.809683536,10,6,1,2,16922.209
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.39215085,6,1,1,1,17567.31
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,24.94353798,31,17,2,18,56356.445
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,42.88789871,23,5,1,3,44199.805
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.603597314,9,6,0,0,17538.186
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,1.465263162,9,6,0,1,16935.518
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,2.25866808,13,5,0,0,17519.695
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,0.7959186,10,5,1,2,16937.227
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,9.757946258,15,6,1,1,31231.66
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,10.6224448,30,12,2,9,21129.035
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,16.33465568,18,15,2,6,32735.637
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,0.6625658,14,8,2,4,14858.625
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,4.40511259,16,6,0,0,30865.973
htka3PWZ8zNC0lDGKozz60GYzMY2,1.60E+12,113.2952216,41,21,4,5,121339.125
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.423224904,6,2,0,5,15907.602
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.23561536,5,1,0,1,16946.465
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,3.07494831,9,4,1,4,16004.021
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.30177712,13,1,0,3,16924.385
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,23.01358836,5,5,1,9,34654.242
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.5417375,6,0,0,3,14921.9
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,6.44174685,20,3,2,9,19920.266
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.83521025,6,4,0,3,15999.707
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.11533401,7,0,1,2,16914.936
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,2.68312626,11,3,0,5,16465.62
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.57208865,8,2,1,4,15945.09
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.76662062,16,0,1,6,20514.508
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.54583036,5,0,0,2,10350.121
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,2.732754096,8,2,1,6,10340.8125
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,2.217871733,9,3,0,4,15925.3955
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.0876113,7,0,0,3,16724.871
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,2.180004939,9,1,0,6,15915.972
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.3392377,6,4,0,5,16919.555
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.046666,8,3,0,1,15936.904
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,3.49616052,8,2,0,2,16964.963
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,3.107192924,6,3,0,3,15951.632
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.58615136,6,3,0,7,16945.113
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,2.594901792,27,2,1,6,21155.281
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,4.2474041,17,5,1,10,23018.979
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.2361668,6,4,1,3,15936.095
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.06256711,15,2,0,5,18740.236
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.02022192,4,0,0,5,15671.79
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.25067072,7,4,0,9,15651.544
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.6779192,8,2,1,2,16952.725
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.12305784,7,0,0,2,14546.113
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.53133424,13,0,0,2,17081.488
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,2.33514675,3,1,1,8,15953.187
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.9023633,14,2,0,7,16926.799
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.5506083,11,1,2,6,20464.064
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.310554637,12,4,0,9,12980.624
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,3.1664536,5,0,0,4,15949.183
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.43395935,12,1,1,4,16703.605
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.379836024,6,3,0,6,15949.758
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.99329537,17,11,1,12,32904.707
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.04027776,6,0,0,6,17035.084
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.7095596,15,1,2,12,20623.463
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,14.01363694,9,2,0,2,28172.266
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,6.917965236,13,6,2,4,21566.322
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.565334064,6,2,0,4,15928.181
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,0.29750082,8,0,1,3,17045.076
hxsEKQIXj2cttzFPNFwLldemhJ53,1.60E+12,1.156558336,11,3,0,3,15922.023
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,24.3045978,5,0,1,1,36812.617
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,0.4509452,3,0,0,0,19620.465
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,2.9691788,0,0,0,0,18229.867
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,26.08071973,3,0,0,1,32351.791
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,0.20541703,0,0,0,2,11757.785
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,23.32926992,2,0,0,0,25242.45
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,0.100041369,2,1,0,0,14267.882
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,1.93298245,2,0,0,1,17957.531
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,1.83422224,1,0,0,0,18501.209
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,0,2,1,1,1,11415.546
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,0.31688664,8,1,0,0,13045.248
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,3.20182812,5,1,0,0,12882.075
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,0.03026407,1,0,1,0,14693.877
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,16.70610096,3,0,0,1,32412.615
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,29.37249601,1,0,2,3,53302.402
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,21.3257503,1,0,0,0,46068.707
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,6.605003592,1,0,0,0,17493.797
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,156.5496877,6,0,2,1,114882.05
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,47.09681031,6,0,1,2,39888.375
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,55.55717929,1,0,1,1,73531.31
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,2.037003,0,0,0,0,35994.13
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,48.08050215,0,0,0,1,76677.7
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,30.98383776,2,0,0,1,36462.36
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,0.97475049,3,1,2,2,18061.764
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,1.7984218,1,0,1,2,17822.746
i0UHWmVHndMIPILVkBF3ar7IDxJ2,1.60E+12,22.0560652,1,0,0,0,33881.38
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,1.38312008,9,2,0,8,23988.193
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,7.28231816,2,1,0,6,27524.287
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,5.18752377,5,0,0,4,27485.635
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,3.3615245,5,4,0,5,26279.004
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,17.89073514,3,6,0,5,27099.137
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,14.21047663,2,3,0,7,26621.447
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,21.2684164,5,3,0,3,27485.914
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,15.00117678,1,0,0,8,27281.365
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,1.64573365,9,2,0,10,26936.871
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,7.08329085,3,0,0,3,27499.146
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,4.2585959,6,4,0,4,27226.719
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,1.19893872,6,5,0,3,26875.754
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,4.53866616,1,5,0,7,26718.486
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,1.09441872,4,2,0,7,18658.52
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,7.22639145,5,4,0,6,27571.227
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,1.85365904,6,2,0,15,27478.53
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,8.8460614,3,2,0,9,27574.695
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,0.99944048,10,4,0,5,27022.7
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,2.9130978,8,0,0,5,27298.895
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,6.2327587,13,5,0,4,27653.521
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,8.07761895,5,1,0,2,27751.164
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,2.73061041,8,5,0,8,27240.32
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,7.9837296,11,5,0,9,30278.877
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,0.0933062,2,0,0,5,12241.1
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,5.99995872,11,3,1,14,27530.166
i6bLlYMpNKd5BCtf3qfLAGckK2Q2,1.60E+12,3.85977713,13,2,1,11,27045.941
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,0.42513754,10,2,0,7,10221.814
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,91.99757112,26,10,0,9,77508.42
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,87.69463287,35,31,3,20,65927.1
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,28.89463639,11,4,1,4,61045.07
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,6.77366046,11,6,0,9,21621.705
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,6.49141039,11,1,0,0,18517.098
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,8.79489104,8,5,1,2,18666.902
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,15.55216824,15,11,0,4,31341.285
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,1.09179679,10,6,2,5,21157.564
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,20.976387,20,6,0,7,49237.562
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,9.50911904,17,3,1,3,33615.94
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,0.3235422,5,2,0,4,10456.542
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,1.08883374,23,9,1,8,12411.105
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,51.88467867,16,8,1,2,61266.996
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,13.68497957,14,9,0,7,20890.77
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,111.6811514,12,10,2,6,84023.48
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,0.03077798,20,4,1,4,12980.694
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,0.59133368,7,1,0,4,10203.556
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,2.24649981,10,5,1,4,20872.035
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,0.0338057,14,3,1,2,16299.998
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,0.79350606,8,0,1,4,12429.025
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,35.56089096,41,12,1,13,60710.96
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,68.54378009,50,20,1,18,66780.65
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,0.157001,15,7,0,8,16764
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,1.5140088,10,0,0,7,15764.054
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,26.091522,12,2,0,4,31607.945
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,9.67326656,23,15,3,19,55016.477
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,23.3098852,10,5,0,2,38051.16
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,132.8951419,28,18,3,6,85102.67
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,25.38331696,11,3,0,2,41294.016
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,59.2054125,27,23,3,8,56518.184
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,24.53023368,10,6,0,8,56519.008
Ipl80RqCM3N8M1Tqtho07YhDF4J2,1.60E+12,61.176008,12,8,1,15,59297.703
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,2.23668137,0,1,1,1,49387.56
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,6.54896952,0,0,0,0,51737.26
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,1.50243864,2,1,0,1,20571.646
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,28.475161,2,0,0,2,158107.42
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,3.6357888,2,0,0,2,64733.812
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,5.834264,1,0,0,0,49730.348
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,58.70853924,4,2,0,0,218359.48
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,272.6644944,1,1,0,5,251511.77
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,74.3395663,7,2,1,6,259377.44
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,2.497662,2,0,0,1,58986.305
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,1.36030454,0,0,0,2,32597.203
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,0.281764,1,0,0,0,17679.86
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,3.7904432,0,0,0,1,46976.285
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,0,0,0,0,0,40925.59
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,41.0504085,3,0,0,0,111688.64
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,303.5841549,4,1,1,2,298160.3
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,1.55133316,0,0,0,0,34517.598
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,13.5593073,1,0,0,2,150936.66
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,2.2686426,0,1,0,1,50636.164
IZO2Tb52sVbJivbxPeHC86qVm2i2,1.60E+12,2.7919396,0,0,0,0,48709.477
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,0.76278648,36,8,5,6,25452.46
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,2.9866595,14,6,3,3,13293.02
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,9.827656416,6,2,0,2,13728.891
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,18.36115182,20,21,4,9,41347.87
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,17.73026274,45,23,3,6,76822.6
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,4.00300632,14,4,3,2,12713.565
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,9.32081955,14,1,0,3,13257.903
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,8.61846,21,11,3,5,13275.708
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,24.27795486,29,9,0,3,20472.482
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,20.16331022,46,26,2,4,55472.97
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,2.62524152,14,5,0,0,14105.834
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,3.60895605,31,22,5,6,41665.082
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,12.99150122,16,18,1,2,38436.754
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,12.08960201,41,14,0,8,42562.98
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,30.92214864,32,6,4,3,30046.28
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,15.96731013,23,26,3,7,41649.26
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,14.5625901,59,27,6,9,57940.48
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,8.49459296,24,2,2,5,19224.734
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,18.0745374,33,15,3,5,41982.78
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,111.784787,143,48,9,15,86007.41
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,6.58378288,20,13,2,3,41702.773
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,46.12815744,30,19,1,4,51274.145
j6DaHN4OqtX1JiAftcDObOqKqeg1,1.60E+12,3.52291434,22,15,3,9,20389.154
