user,trip,accel,decel,stop,start,distance
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600074485848,13,4,0,3,45252.05
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600124635319,16,7,1,7,44738.926
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600248883240,13,5,0,3,45194.32
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600297246929,15,8,0,7,44639.83
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600342189682,5,0,0,1,13679.452
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600386407076,15,6,0,2,14374.066
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600426023235,14,7,0,0,45336.703
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600470483544,15,9,0,5,47232.582
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600506303496,15,3,0,5,45123.176
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600554859094,17,7,1,4,47226.723
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600643255715,20,9,1,7,44804.54
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600679913444,12,5,1,2,42283.992
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600729117291,24,11,1,6,46914.242
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600766185666,15,5,0,7,45206.79
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600821443757,27,14,2,8,47274.305
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600851123237,24,13,0,3,45115.97
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600901343530,24,5,1,5,44636.266
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1600940158252,14,7,0,4,45384.777
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601284066633,23,7,1,7,45174.543
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601334256333,13,14,2,5,47235.293
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601369234595,26,7,0,7,57615.03
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601382120224,13,2,1,5,18107.05
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601517718957,37,23,2,14,35686.46
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601548051175,15,10,1,8,24130.938
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601598669970,15,3,0,3,48547.64
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601625866972,12,4,0,4,43972.65
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601686158572,2,3,0,2,30617.396
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601713464610,11,4,0,0,43162.152
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601767752330,15,15,3,5,47263.727
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601800795885,7,2,0,5,44185.383
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601851772275,17,9,1,8,44694.496
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601888615728,20,6,0,3,42434.355
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601938563761,17,11,3,7,44676.87
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1601987643568,32,6,0,3,49274.383
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602030345893,21,12,1,3,46889.746
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602061994078,13,10,1,5,45982.266
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602111870984,20,7,2,4,44326.914
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602147423956,24,5,1,2,46642.895
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602197425892,15,12,1,5,46592.457
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602236835279,8,1,0,2,43687.266
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602285648405,13,5,0,5,44297.797
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602334897981,7,2,0,3,44713.562
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602372200797,14,5,0,2,54476.695
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602407244249,9,9,0,2,42818.273
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602456905454,20,6,3,4,46526.684
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602483123336,14,6,1,8,22078.873
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602493864868,9,7,0,3,41667.04
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602544633979,21,5,2,2,44303.523
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602579603213,17,10,0,7,44743.746
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602588129025,7,1,0,2,74045.65
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602630122953,17,4,0,3,44299.09
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602670145021,16,1,0,2,45184.973
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602716046859,25,11,1,6,45565.2
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602753748439,16,4,0,3,40157.33
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602803073886,16,1,0,4,46768.9
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602848351969,33,38,6,13,48427.633
l9HPhNXbM4OFKIRsMFUYY5cBV2p1,1602888963420,18,7,1,4,46860.25
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1597874397185,6,1,0,2,18869.371
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1597910470314,3,1,0,1,18636.936
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1597961185149,7,3,0,2,18894.018
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1597996947340,9,3,0,0,18578.33
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598047405250,3,3,0,0,18654.312
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598082898392,4,1,0,3,18776.656
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598133806962,4,5,0,0,18727.086
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598165880317,1,4,0,4,18615.027
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598220026080,6,4,0,2,18952.238
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598256841171,3,5,0,3,18258.883
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598306131858,4,5,0,1,18684.732
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598348890812,6,0,0,0,18578.418
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598392600795,2,5,2,3,18861.205
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598434290522,5,3,0,1,19086.22
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598479250262,7,1,0,1,18898.309
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598521178045,6,4,0,2,20438.443
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598565242829,5,5,0,2,18724.027
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598605683775,9,3,0,1,18571.502
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598652403345,6,3,0,1,18713.63
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598686147930,4,4,0,2,18634.1
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598738266829,1,2,0,0,18663.037
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598774728579,4,8,1,3,18676.232
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598824972763,6,4,0,0,18864.914
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598867092871,3,0,0,3,18689.295
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598910809163,1,4,0,1,18702.752
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598940545730,7,4,0,1,18585.379
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1598997827435,2,1,0,2,18657.766
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599084246630,4,2,0,2,18675.41
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599120530866,4,5,0,2,18608.75
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599170294420,4,8,1,2,18901.105
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599208569399,17,7,0,4,25842.354
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599222361568,10,4,0,4,19300.824
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599256755328,1,3,1,0,18746.953
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599292585732,6,7,1,1,18853.334
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599343867224,5,5,0,0,18779.693
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599377951765,15,6,0,8,28015.53
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599429717131,3,1,0,3,18689.318
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599469247393,4,0,0,1,18617.645
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599515803693,6,3,0,2,18928.342
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599535312629,1,4,1,1,18299.145
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599642294510,4,1,0,1,18597.184
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1599688945316,2,1,0,0,14917.3545
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600164195029,7,4,0,2,68570.04
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600207040034,9,4,0,1,18654.727
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600246747232,11,3,0,0,18984.43
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600293563056,6,3,0,1,18631.416
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600338750552,5,12,3,5,23233.316
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600380141810,7,8,1,1,18668.033
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600425600810,1,0,0,0,18570.84
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600466331430,5,6,0,1,18686.658
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600502671756,6,8,1,4,18608.734
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600552819959,2,4,0,0,18689.023
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600589268219,8,4,0,2,18598.43
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600639493371,4,4,1,0,18669.695
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600684565575,5,2,0,2,18942.186
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600725808728,6,4,0,1,18739.014
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600812070146,4,4,0,1,18665.14
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600857287674,3,5,0,4,18564.398
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600898337598,4,6,0,1,18682.074
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600943259269,2,5,0,0,18801.072
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1600984735206,7,5,1,2,18703.615
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601014395823,4,5,0,0,17081.787
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601071464248,2,5,0,1,18705.27
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601107722267,11,4,0,2,19735.984
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601157913115,4,8,2,2,18718.902
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601193725320,5,7,0,3,18708.832
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601244196298,6,6,0,0,18980.53
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601289292628,6,4,0,2,18608.025
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601330403664,3,6,0,2,18973.637
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601367003279,9,5,0,3,19215.92
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601437981610,5,2,0,1,13665.823
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601442318278,15,4,0,0,27397.754
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601526196568,12,4,2,1,65841.664
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601589580266,5,2,0,1,18701.428
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601625258457,7,3,0,1,18439.703
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601676146420,4,5,0,0,18667.078
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601711954805,3,9,2,1,18477.79
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601762798333,6,7,0,1,18681.111
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601798179987,2,5,0,0,20049.852
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601848978490,4,2,0,0,18622.203
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601888385197,5,5,0,2,18444.709
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1601935356202,7,5,0,1,18692.76
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602021616731,5,8,0,1,18719.285
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602031576187,7,13,1,4,21584.564
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602107911895,10,12,0,1,18714.281
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602147450104,11,12,0,2,18390.855
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602194661580,6,7,0,1,18689.895
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602230463791,10,4,0,1,19025.69
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602280619148,4,6,0,1,18687.324
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602313225525,5,7,0,3,18566.195
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602367331715,1,4,0,1,18748.863
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602399634827,5,5,0,1,18554.12
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602453835250,4,4,1,2,18988.424
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602490025078,12,9,0,2,18590.668
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602540121868,2,4,0,3,18611.158
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602576541533,5,9,0,1,18928.791
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602626569260,3,1,1,3,18647.262
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602670667172,14,3,0,2,26142.105
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602712799575,6,3,0,1,18696.176
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602799305920,8,4,0,2,18693.46
lqMbJ7IbbCTT51z5Q8i34TM3epZ2,1602835445631,9,13,1,5,18609.004
lulFkMN26fVKAQpOJR5XvPJPmuC3,1598611788769,7,4,1,0,132542.98
lulFkMN26fVKAQpOJR5XvPJPmuC3,1598621390573,4,3,0,0,52370.383
lulFkMN26fVKAQpOJR5XvPJPmuC3,1598657872869,5,2,0,0,50115.824
lulFkMN26fVKAQpOJR5XvPJPmuC3,1598679031130,13,10,0,3,120279.45
lulFkMN26fVKAQpOJR5XvPJPmuC3,1598951952909,2,0,0,2,10066.24
lulFkMN26fVKAQpOJR5XvPJPmuC3,1599112805121,1,0,0,1,11322.767
lulFkMN26fVKAQpOJR5XvPJPmuC3,1599131913171,1,2,0,0,14940.865
lulFkMN26fVKAQpOJR5XvPJPmuC3,1599278794216,1,0,0,0,11324.011
lulFkMN26fVKAQpOJR5XvPJPmuC3,1599299773372,1,0,0,0,17259.71
lulFkMN26fVKAQpOJR5XvPJPmuC3,1599618277311,0,0,0,0,11258.743
lulFkMN26fVKAQpOJR5XvPJPmuC3,1599646278822,2,0,0,0,11530.824
lulFkMN26fVKAQpOJR5XvPJPmuC3,1599728419004,0,0,0,0,15651.679
lulFkMN26fVKAQpOJR5XvPJPmuC3,1600044990604,0,0,0,0,13672.093
lulFkMN26fVKAQpOJR5XvPJPmuC3,1600066042847,3,1,0,2,16018.359
lulFkMN26fVKAQpOJR5XvPJPmuC3,1600494958268,3,0,0,1,11484.282
lulFkMN26fVKAQpOJR5XvPJPmuC3,1600513212809,2,0,0,1,16552.102
lulFkMN26fVKAQpOJR5XvPJPmuC3,1600765341597,2,0,0,0,10257.204
lulFkMN26fVKAQpOJR5XvPJPmuC3,1601106613093,12,4,0,1,126701.31
lulFkMN26fVKAQpOJR5XvPJPmuC3,1601133494499,11,3,0,2,133990.25
lulFkMN26fVKAQpOJR5XvPJPmuC3,1601198410999,0,0,0,0,11369.036
lulFkMN26fVKAQpOJR5XvPJPmuC3,1601208762490,5,2,0,2,18273.898
lulFkMN26fVKAQpOJR5XvPJPmuC3,1601351486137,9,6,1,3,48704.57
lulFkMN26fVKAQpOJR5XvPJPmuC3,1601356982460,9,6,1,0,171279.27
lulFkMN26fVKAQpOJR5XvPJPmuC3,1602027364737,2,1,2,2,14618.663
lulFkMN26fVKAQpOJR5XvPJPmuC3,1602248975310,0,1,0,1,15444.263
lulFkMN26fVKAQpOJR5XvPJPmuC3,1602251941659,0,0,0,0,16185.969
lulFkMN26fVKAQpOJR5XvPJPmuC3,1602375381434,0,1,0,0,134229.86
lulFkMN26fVKAQpOJR5XvPJPmuC3,1602401853550,3,6,0,2,38569.25
lulFkMN26fVKAQpOJR5XvPJPmuC3,1602413345641,7,3,0,1,156194.9
lZ4xGh5FHjagindsgz8qUFRM5E82,1597965411788,16,15,0,6,13459.145
lZ4xGh5FHjagindsgz8qUFRM5E82,1597999525031,20,8,0,5,12177.752
lZ4xGh5FHjagindsgz8qUFRM5E82,1598058695985,18,12,3,3,13141.515
lZ4xGh5FHjagindsgz8qUFRM5E82,1598187347037,12,16,4,3,85252.09
lZ4xGh5FHjagindsgz8qUFRM5E82,1598224861988,28,15,3,7,13199.727
lZ4xGh5FHjagindsgz8qUFRM5E82,1598253147906,25,9,4,7,12482.066
lZ4xGh5FHjagindsgz8qUFRM5E82,1598309925006,30,23,4,12,13334.84
lZ4xGh5FHjagindsgz8qUFRM5E82,1598356296760,18,6,0,6,12574.155
lZ4xGh5FHjagindsgz8qUFRM5E82,1598413357896,13,4,3,4,12689.301
lZ4xGh5FHjagindsgz8qUFRM5E82,1598436639705,17,5,3,7,10860.279
lZ4xGh5FHjagindsgz8qUFRM5E82,1598483708823,16,9,3,3,13397.047
lZ4xGh5FHjagindsgz8qUFRM5E82,1598535799547,20,5,0,2,12175.689
lZ4xGh5FHjagindsgz8qUFRM5E82,1598765884780,5,4,0,2,22451.49
lZ4xGh5FHjagindsgz8qUFRM5E82,1598827961866,35,20,5,13,14793.75
lZ4xGh5FHjagindsgz8qUFRM5E82,1599173254172,26,13,5,6,13199.006
lZ4xGh5FHjagindsgz8qUFRM5E82,1599203641534,23,7,1,9,12389.941
lZ4xGh5FHjagindsgz8qUFRM5E82,1599292909803,17,17,1,5,70115.24
lZ4xGh5FHjagindsgz8qUFRM5E82,1599360862179,9,6,1,1,12624.029
lZ4xGh5FHjagindsgz8qUFRM5E82,1599363177842,14,15,3,4,79300.45
lZ4xGh5FHjagindsgz8qUFRM5E82,1599433102499,18,12,2,7,13312.5
lZ4xGh5FHjagindsgz8qUFRM5E82,1599470866171,16,2,1,4,12686.476
lZ4xGh5FHjagindsgz8qUFRM5E82,1599519095722,39,11,5,6,13364.9795
lZ4xGh5FHjagindsgz8qUFRM5E82,1599555174024,27,7,3,7,13057.218
lZ4xGh5FHjagindsgz8qUFRM5E82,1599616638749,11,11,1,1,31619.98
lZ4xGh5FHjagindsgz8qUFRM5E82,1599636620376,51,21,2,6,69934.47
lZ4xGh5FHjagindsgz8qUFRM5E82,1599691162173,14,11,3,8,13155.558
lZ4xGh5FHjagindsgz8qUFRM5E82,1599727744366,14,9,4,8,12600.417
lZ4xGh5FHjagindsgz8qUFRM5E82,1600309990276,20,11,1,5,12744.416
lZ4xGh5FHjagindsgz8qUFRM5E82,1600333967336,17,8,1,6,13322.718
lZ4xGh5FHjagindsgz8qUFRM5E82,1600383789730,25,11,3,7,13422.186
lZ4xGh5FHjagindsgz8qUFRM5E82,1600437483606,19,11,0,0,12211.412
lZ4xGh5FHjagindsgz8qUFRM5E82,1600597330864,18,16,1,5,149312.92
lZ4xGh5FHjagindsgz8qUFRM5E82,1600642358207,28,9,1,6,13417.658
lZ4xGh5FHjagindsgz8qUFRM5E82,1600664425989,19,22,2,2,66686.85
lZ4xGh5FHjagindsgz8qUFRM5E82,1600692964905,34,38,2,3,69959.805
lZ4xGh5FHjagindsgz8qUFRM5E82,1600729700522,29,12,3,8,14787.509
lZ4xGh5FHjagindsgz8qUFRM5E82,1600788575657,13,7,1,3,12621.36
lZ4xGh5FHjagindsgz8qUFRM5E82,1600836855661,20,28,3,1,78981.914
lZ4xGh5FHjagindsgz8qUFRM5E82,1600856417941,7,6,1,2,16698.438
lZ4xGh5FHjagindsgz8qUFRM5E82,1600938792359,20,7,1,3,12571.115
lZ4xGh5FHjagindsgz8qUFRM5E82,1600988044342,16,11,4,8,13269.315
lZ4xGh5FHjagindsgz8qUFRM5E82,1601019466702,72,30,3,17,24868.828
lZ4xGh5FHjagindsgz8qUFRM5E82,1601500908857,7,2,1,0,85579.32
lZ4xGh5FHjagindsgz8qUFRM5E82,1601604435070,11,12,1,2,57091.863
lZ4xGh5FHjagindsgz8qUFRM5E82,1601684643508,2,5,1,1,15722.332
lZ4xGh5FHjagindsgz8qUFRM5E82,1601690736648,4,9,2,3,18759.049
lZ4xGh5FHjagindsgz8qUFRM5E82,1601702899929,19,19,5,3,73466.164
M6mVygr6oeO3RUkgrXfcplElyN93,1597882721432,0,0,0,0,17744.715
M6mVygr6oeO3RUkgrXfcplElyN93,1597888762022,0,0,0,0,17781.314
M6mVygr6oeO3RUkgrXfcplElyN93,1598168270662,0,0,1,1,292514.72
M6mVygr6oeO3RUkgrXfcplElyN93,1598227783252,1,0,0,1,11942.5
M6mVygr6oeO3RUkgrXfcplElyN93,1598235972391,1,0,0,0,12581.102
M6mVygr6oeO3RUkgrXfcplElyN93,1598578518723,1,1,0,1,14601.251
M6mVygr6oeO3RUkgrXfcplElyN93,1598586772114,1,0,0,1,176583.7
M6mVygr6oeO3RUkgrXfcplElyN93,1598596988252,0,1,1,0,108820.29
M6mVygr6oeO3RUkgrXfcplElyN93,1598785166334,0,1,0,0,292759.5
M6mVygr6oeO3RUkgrXfcplElyN93,1599022270251,1,0,0,0,296048.34
M6mVygr6oeO3RUkgrXfcplElyN93,1599729350440,0,1,0,0,311180.53
M6mVygr6oeO3RUkgrXfcplElyN93,1599802832723,2,2,0,1,292758.12
M6mVygr6oeO3RUkgrXfcplElyN93,1599871318705,0,0,0,0,16736.932
M6mVygr6oeO3RUkgrXfcplElyN93,1599883330431,2,0,0,1,19517.621
M6mVygr6oeO3RUkgrXfcplElyN93,1600064731831,0,0,1,2,17480.824
M6mVygr6oeO3RUkgrXfcplElyN93,1600072413855,0,0,1,0,17956.111
M6mVygr6oeO3RUkgrXfcplElyN93,1600334252752,0,1,0,0,311387.94
M6mVygr6oeO3RUkgrXfcplElyN93,1600408149345,4,1,0,0,299298.88
M6mVygr6oeO3RUkgrXfcplElyN93,1600486058627,0,0,0,0,61105.24
M6mVygr6oeO3RUkgrXfcplElyN93,1600493860522,0,0,0,0,31594.322
M6mVygr6oeO3RUkgrXfcplElyN93,1600498354985,1,0,0,0,30107.385
M6mVygr6oeO3RUkgrXfcplElyN93,1600595460024,0,0,0,0,311416.44
M6mVygr6oeO3RUkgrXfcplElyN93,1600921235438,0,0,0,1,12639.32
M6mVygr6oeO3RUkgrXfcplElyN93,1600926651859,0,0,0,0,12964.448
M6mVygr6oeO3RUkgrXfcplElyN93,1601009260733,1,0,0,1,291793.16
M6mVygr6oeO3RUkgrXfcplElyN93,1601091129209,3,4,0,1,38430.793
M6mVygr6oeO3RUkgrXfcplElyN93,1601369109500,0,0,0,1,109334.086
M6mVygr6oeO3RUkgrXfcplElyN93,1601435893245,0,0,0,0,74451.445
M6mVygr6oeO3RUkgrXfcplElyN93,1601800203178,0,1,0,1,293039.47
M6mVygr6oeO3RUkgrXfcplElyN93,1601857571386,0,0,0,0,12001.124
M6mVygr6oeO3RUkgrXfcplElyN93,1601864436671,0,0,0,0,12008.053
M6mVygr6oeO3RUkgrXfcplElyN93,1601872160743,1,0,0,1,12555.8545
M6mVygr6oeO3RUkgrXfcplElyN93,1601878153207,2,0,0,3,12856.935
M6mVygr6oeO3RUkgrXfcplElyN93,1602131030005,0,0,1,0,13078.484
M6mVygr6oeO3RUkgrXfcplElyN93,1602137583886,2,1,0,0,279548.0
M6mVygr6oeO3RUkgrXfcplElyN93,1602296276285,0,0,0,0,16693.164
M6mVygr6oeO3RUkgrXfcplElyN93,1602300420035,0,0,0,0,19686.5
M6mVygr6oeO3RUkgrXfcplElyN93,1602408335032,2,2,0,0,292580.66
M6mVygr6oeO3RUkgrXfcplElyN93,1602462275669,2,0,0,0,11987.344
M6mVygr6oeO3RUkgrXfcplElyN93,1602469597800,0,2,1,0,11652.782
M6mVygr6oeO3RUkgrXfcplElyN93,1602721999063,1,0,0,1,12717.78
M6mVygr6oeO3RUkgrXfcplElyN93,1602729648265,1,0,0,1,12026.658
M6mVygr6oeO3RUkgrXfcplElyN93,1602735382546,4,0,0,0,13224.456
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1597882503292,23,10,2,2,18405.541
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1597910725871,33,14,2,11,28262.027
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1597916584016,10,0,0,2,11519.827
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598000067729,37,1,2,9,23019.186
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598089564534,19,2,0,2,15463.296
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598138784690,7,3,1,5,16685.016
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598174452015,13,4,0,5,14727.253
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598187236580,7,2,0,7,16793.887
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598213428161,14,4,0,5,15373.477
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598259681532,17,9,0,6,22374.625
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598314317814,18,13,1,5,18081.523
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598342619995,18,13,1,6,14663.99
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598346406662,26,8,2,9,23233.176
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598400929918,14,5,1,3,18151.252
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598427772955,19,8,1,4,16379.044
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598481304775,16,7,1,5,14750.863
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598509378217,9,3,2,4,15332.066
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598518384024,17,10,1,3,21859.521
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598653999147,9,9,2,6,16731.217
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598688550364,13,4,0,3,14702.941
M8D7eKkDG8NmlPUK8y3oqMyYJOU2,1598697199864,12,2,0,8,10713.481
